Time,Flow1_Bbr_Bps,Flow2_Bbr_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow1_Cwnd,Flow2_Cwnd,JainsFairnessIndex
11.8,450000,805800,18,70,55134,384112,0.925692
11.9,465000,777400,18,73,55390,384112,0.940533
12,480000,767520,19,73,55390,384112,0.949561
12.1,465000,784280,21,70,60947,384112,0.938688
12.2,510000,746000,22,74,60947,384112,0.965898
12.3,495000,751120,25,73,61951,384112,0.959468
12.4,525000,724480,30,74,64847,384112,0.975145
12.5,555000,686560,25,78,63960,384112,0.988896
12.6,525000,719360,29,78,66297,384112,0.976185
12.7,555000,691680,31,78,66297,384112,0.988123
12.8,555000,692720,33,78,69505,384112,0.987963
12.9,585000,665040,31,80,66609,384112,0.995917
13,540000,712840,34,73,69619,384112,0.981323
13.1,600000,644920,35,80,69619,384112,0.9987
13.2,585000,669800,37,77,69619,384112,0.995454
13.3,600000,650040,36,80,69619,384112,0.9984
13.4,585000,654800,34,78,71010,384112,0.99684
13.5,570000,681440,38,80,71010,384112,0.992133
13.6,615000,628160,39,80,71010,384112,0.999888
13.7,600000,648640,40,82,73906,384112,0.998485
13.8,615000,644560,33,80,71010,384112,0.99945
13.9,555000,686560,37,78,71010,384112,0.988896
14,615000,633280,37,81,71010,384112,0.999786
14.1,585000,659920,38,80,73906,384112,0.996391
14.2,615000,638400,34,80,71010,384112,0.999652
14.3,555000,696440,37,75,71010,384112,0.987387
14.4,615000,623400,37,82,71010,384112,0.999954
14.5,585000,669800,39,79,71010,384112,0.995454
14.6,615000,623400,36,82,69807,384112,0.999954
14.7,570000,681440,35,78,69807,384112,0.992133
14.8,585000,669800,37,81,69807,384112,0.995454
14.9,600000,639800,37,80,69807,384112,0.998971
15,600000,653400,38,81,72703,384112,0.998188
15.1,600000,639800,32,82,69807,384112,0.998971
15.2,555000,701560,36,78,69807,384112,0.986579
15.3,600000,639800,37,80,69807,384112,0.998971
15.4,585000,665040,37,78,69807,384112,0.995917
15.5,600000,644560,34,80,69807,384112,0.99872
15.6,570000,686560,36,74,69807,384112,0.991469
15.7,600000,654800,37,79,69807,384112,0.998096
15.8,600000,638400,37,79,69695,384112,0.999039
15.9,600000,654800,36,80,69695,384112,0.998096
16,585000,665040,33,80,69695,384112,0.995917
16.1,570000,665040,37,82,69695,384112,0.994113
16.2,600000,654800,36,81,69414,384112,0.998096
16.3,585000,669800,38,80,72310,384112,0.995454
16.4,600000,639800,31,80,69414,384112,0.998971
16.5,540000,713200,36,76,69414,384112,0.981257
16.6,615000,628160,35,82,69414,384112,0.999888
16.7,570000,681440,36,78,69414,384112,0.992133
16.8,600000,638400,33,81,69414,384112,0.999039
16.9,555000,702960,35,74,69414,384112,0.986355
17,600000,643160,36,81,69414,384112,0.998796
17.1,585000,665040,37,79,69038,384112,0.995917
17.2,585000,656200,39,78,71934,384112,0.99672
17.3,585000,663640,33,79,69038,384112,0.996049
17.4,570000,677720,36,79,69038,384112,0.992602
17.5,600000,653400,36,81,68792,384112,0.998188
17.6,585000,666440,37,80,71688,384112,0.995783
17.7,600000,638400,31,81,68792,384112,0.999039
17.8,540000,719360,35,74,68946,384112,0.980119
17.9,615000,631880,35,81,68946,384112,0.999817
18,570000,676320,36,77,68946,384112,0.992775
18.1,600000,650040,34,80,68946,384112,0.9984
18.2,570000,671200,33,76,69164,384112,0.993396
18.3,585000,665040,35,82,69164,384112,0.995917
18.4,585000,669800,37,79,69164,384112,0.995454
18.5,600000,644920,38,82,72060,384112,0.9987
18.6,600000,653400,31,81,69164,384112,0.998188
18.7,540000,709480,36,76,69164,384112,0.981934
18.8,600000,638400,36,80,69164,384112,0.999039
18.9,585000,669800,36,79,72060,384112,0.995454
19,600000,644920,32,80,69164,384112,0.9987
19.1,540000,708080,36,74,69164,384112,0.982187
19.2,600000,638400,36,81,69164,384112,0.999039
19.3,585000,671200,37,76,69164,384112,0.995313
19.4,600000,653400,36,79,69164,384112,0.998188
19.5,585000,661320,32,78,68782,384112,0.996264
19.6,570000,680040,35,80,68782,384112,0.99231
19.7,585000,656200,36,78,68782,384112,0.99672
19.8,585000,665040,39,80,71678,384112,0.995917
19.9,615000,628160,30,81,69227,384112,0.999888
