Time,Flow1_Bbr_Bps,Flow2_Bbr_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow1_Cwnd,Flow2_Cwnd,JainsFairnessIndex
11.8,465000,794160,16,72,56254,382824,0.936035
11.9,450000,794160,19,71,57278,382824,0.92892
12,480000,772640,22,72,60174,382824,0.948247
12.1,525000,717960,18,77,59918,382824,0.976467
12.2,450000,800680,24,72,62569,382824,0.927111
12.3,525000,713200,25,76,63116,382824,0.977419
12.4,525000,734360,27,75,63116,382824,0.973106
12.5,555000,687960,28,77,63116,382824,0.988687
12.6,525000,724480,30,73,66609,382824,0.975145
12.7,570000,674920,31,79,66609,382824,0.992947
12.8,555000,693080,33,76,68061,382824,0.987908
12.9,585000,669800,37,79,68061,382824,0.995454
13,585000,661320,32,78,70063,382824,0.996264
13.1,555000,691680,36,78,70063,382824,0.988123
13.2,615000,628160,37,80,70063,382824,0.999888
13.3,585000,665040,39,80,73575,382824,0.995917
13.4,615000,628160,32,81,70679,382824,0.999888
13.5,555000,702960,36,76,70679,382824,0.986355
13.6,615000,633280,35,81,70679,382824,0.999786
13.7,570000,674920,37,79,70679,382824,0.992947
13.8,600000,654800,35,79,70679,382824,0.998096
13.9,570000,676680,36,76,70679,382824,0.992731
14,600000,644560,36,80,70679,382824,0.99872
14.1,585000,665040,38,78,70679,382824,0.995917
14.2,600000,638400,40,80,73575,382824,0.999039
14.3,600000,654800,34,80,70679,382824,0.998096
14.4,570000,674920,37,81,70679,382824,0.992947
14.5,615000,639800,36,81,69695,382824,0.99961
14.6,585000,665040,38,80,72591,382824,0.995917
14.7,615000,628160,31,82,69695,382824,0.999888
14.8,540000,708080,36,76,69695,382824,0.982187
14.9,615000,638400,36,81,69695,382824,0.999652
15,570000,676320,37,78,69695,382824,0.992775
15.1,600000,648280,35,79,69695,382824,0.998506
15.2,570000,671560,35,76,69695,382824,0.993353
15.3,600000,654800,36,80,69695,382824,0.998096
15.4,585000,653400,38,79,70386,382824,0.996959
15.5,600000,656200,39,80,73282,382824,0.998003
15.6,615000,622000,32,82,70386,382824,0.999968
15.7,555000,697840,36,80,70386,382824,0.987168
15.8,600000,653400,37,81,70386,382824,0.998188
15.9,585000,661320,39,78,73282,382824,0.996264
16,615000,638400,32,81,70386,382824,0.999652
16.1,540000,697840,37,74,70386,382824,0.984001
16.2,615000,637000,36,81,70386,382824,0.999691
16.3,585000,666440,37,78,70386,382824,0.995783
16.4,600000,638400,35,82,70386,382824,0.999039
16.5,570000,676320,36,76,70386,382824,0.992775
16.6,600000,654800,37,82,70063,382824,0.998096
16.7,585000,665040,38,78,70063,382824,0.995917
16.8,600000,643160,39,81,72959,382824,0.998796
16.9,600000,650040,33,80,70063,382824,0.9984
17,570000,681440,36,80,70063,382824,0.992133
17.1,600000,638400,37,82,70063,382824,0.999039
17.2,585000,671200,38,80,72959,382824,0.995313
17.3,615000,638400,32,81,70063,382824,0.999652
17.4,540000,702960,37,74,70063,382824,0.983102
17.5,615000,638400,36,80,69474,382824,0.999652
17.6,570000,671200,36,76,69474,382824,0.993396
17.7,600000,648640,35,80,69474,382824,0.998485
17.8,570000,671200,34,77,69474,382824,0.993396
17.9,585000,674920,36,80,69474,382824,0.994932
18,585000,654800,37,79,69474,382824,0.99684
18.1,600000,650040,38,80,72370,382824,0.9984
18.2,600000,654800,31,80,69474,382824,0.998096
18.3,540000,696440,36,79,69474,382824,0.984244
18.4,615000,639800,36,80,68979,382824,0.99961
18.5,585000,659920,35,80,71875,382824,0.996391
18.6,585000,665040,32,80,68979,382824,0.995917
18.7,555000,697840,35,74,68979,382824,0.987168
18.8,600000,638400,35,80,68792,382824,0.999039
18.9,570000,676320,37,78,68792,382824,0.992775
19,615000,638400,35,80,68792,382824,0.999652
19.1,570000,681440,33,78,68792,382824,0.992133
19.2,570000,681440,35,80,68792,382824,0.992133
19.3,585000,654800,36,80,68792,382824,0.99684
19.4,585000,659920,38,80,71688,382824,0.996391
19.5,615000,633280,31,82,68792,382824,0.999786
19.6,540000,713200,35,77,68792,382824,0.981257
19.7,600000,644560,36,80,68605,382824,0.99872
19.8,585000,665040,36,78,68605,382824,0.995917
19.9,600000,654800,33,80,68605,382824,0.998096
