Time,Flow1_Bbr_Bps,Flow2_Cubic_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow1_Cwnd,Flow2_Cwnd,JainsFairnessIndex
4.7,777760,473280,104,88,189688,133216,0.944078
4.8,719360,525680,102,84,189688,133216,0.976372
4.9,771240,482640,101,88,189688,133216,0.949689
5,757640,482640,102,90,189688,133216,0.953142
5.1,746000,504160,101,90,189688,133216,0.963928
5.2,746000,504160,102,90,189688,133216,0.963928
5.3,756240,482640,104,94,189688,133216,0.953496
5.4,719360,542080,104,90,189688,133216,0.980632
5.5,744600,504160,105,90,189688,133216,0.964252
5.6,729600,504160,107,88,189688,133216,0.96769
5.7,747400,504160,104,88,189688,133216,0.963603
5.8,751120,499040,104,86,189688,133216,0.960931
5.9,772640,482640,100,88,189688,133216,0.949332
6,756240,482640,102,90,189688,133216,0.953496
6.1,746000,499040,102,90,189688,133216,0.962145
6.2,746000,509280,102,90,189688,133216,0.965659
6.3,746000,499040,102,92,189688,133216,0.962145
6.4,729600,519160,106,91,189688,133216,0.972386
6.5,746000,504160,104,91,189688,133216,0.963928
6.6,713200,532200,110,88,189688,133216,0.979315
6.7,746000,497640,106,87,189688,133216,0.961648
6.8,746000,510680,106,84,189688,133216,0.966123
6.9,767520,482640,102,86,189688,133216,0.950636
7,761000,482640,100,88,189688,133216,0.952292
7.1,741240,499040,102,88,189688,133216,0.963267
7.2,746000,504160,102,88,189688,133216,0.963928
7.3,744600,504160,105,88,189688,133216,0.964252
7.4,757640,497640,104,93,189688,133216,0.958864
7.5,729600,515800,105,92,189688,133216,0.971372
7.6,746000,499040,105,92,189688,133216,0.962145
7.7,729600,514040,106,89,189688,133216,0.970833
7.8,762400,494280,104,88,189688,133216,0.956461
7.9,744600,499040,103,88,189688,133216,0.962475
8,752520,497640,101,89,189688,133216,0.960093
8.1,756240,494280,102,88,189688,133216,0.957962
8.2,772640,472400,100,90,189688,133216,0.945043
8.3,719360,530800,102,90,189688,133216,0.977757
8.4,756240,477520,102,92,189688,133216,0.951442
8.5,719360,530800,106,90,189688,133216,0.977757
8.6,756240,499040,104,90,189688,133216,0.95971
8.7,719360,525680,107,88,189688,133216,0.976372
8.8,744600,504160,105,86,189688,133216,0.964252
8.9,746000,504160,105,86,189688,133216,0.963928
9,757640,482640,103,86,189688,133216,0.953142
9.1,767520,477520,100,88,189688,133216,0.948538
9.2,756240,504160,100,88,189688,133216,0.961538
9.3,746000,504160,102,90,189688,133216,0.963928
9.4,729600,509280,106,90,189688,133216,0.969343
9.5,746000,499040,106,92,189688,133216,0.962145
9.6,746000,499040,104,92,189688,133216,0.962145
9.7,729600,530800,106,90,189688,133216,0.975726
9.8,734360,504160,106,88,189688,133216,0.966607
9.9,767880,477520,104,88,189688,133216,0.948445
10,746000,504160,102,88,189688,133216,0.963928
10.1,746000,504160,102,88,189688,133216,0.963928
10.2,746000,499040,102,88,189688,133216,0.962145
10.3,777760,476120,70,91,5792,133216,0.945294
10.4,719360,532200,6,88,5792,133216,0.978127
10.5,114680,1.12616e+06,0,48,5792,133216,0.600788
10.6,120000,835800,0,61,5792,133216,0.640675
10.7,75000,890480,2,73,18925,133216,0.583631
10.8,105000,1.13268e+06,2,50,21821,133216,0.591911
10.9,135000,868960,4,56,27155,133216,0.651697
11,195000,895600,4,70,28221,133216,0.707876
11.1,225000,1.02472e+06,7,58,35476,133216,0.709473
11.2,315000,874080,8,62,40240,133216,0.818955
11.3,360000,890480,10,66,46500,133216,0.847484
11.4,405000,847440,13,68,51169,133216,0.889051
11.5,390000,862440,14,65,53683,133216,0.875433
11.6,450000,784280,15,72,53683,133216,0.931664
11.7,435000,825920,18,70,55715,133216,0.912311
11.8,465000,772640,22,72,58611,133216,0.941809
11.9,510000,749720,17,75,60394,133216,0.965053
12,450000,789400,22,74,60394,133216,0.930242
12.1,510000,734720,23,76,61176,133216,0.968435
12.2,510000,744600,25,75,61176,133216,0.966215
12.3,540000,708080,26,77,61176,133216,0.982187
12.4,510000,741240,28,74,65087,133216,0.966974
12.5,555000,686560,29,78,65087,133216,0.988896
12.6,540000,708080,32,76,67313,133216,0.982187
12.7,570000,686560,36,78,67313,133216,0.991469
12.8,585000,653400,31,79,70789,133216,0.996959
12.9,555000,698200,36,78,70789,133216,0.987111
13,600000,638400,37,80,70789,133216,0.999039
13.1,585000,665040,40,80,74664,133216,0.995917
13.2,615000,638400,33,80,71768,133216,0.999652
13.3,555000,686560,38,76,71768,133216,0.988896
13.4,615000,637000,38,81,71768,133216,0.999691
13.5,585000,671560,38,78,71768,133216,0.995277
13.6,600000,638400,36,80,71768,133216,0.999039
13.7,585000,665040,37,78,71768,133216,0.995917
13.8,615000,638400,36,82,71768,133216,0.999652
13.9,570000,670160,39,80,71768,133216,0.993519
14,615000,638400,39,82,71768,133216,0.999652
14.1,585000,659920,36,80,71768,133216,0.996391
14.2,585000,665040,37,80,71768,133216,0.995917
14.3,600000,643520,38,80,71768,133216,0.998777
14.4,585000,674920,38,79,72257,133216,0.994932
14.5,615000,628520,30,82,69361,133216,0.999882
14.6,540000,708080,35,76,69361,133216,0.982187
14.7,600000,638400,35,82,69361,133216,0.999039
14.8,570000,691680,36,78,69361,133216,0.990784
14.9,585000,659920,35,80,68926,133216,0.996391
15,570000,680040,34,77,68926,133216,0.99231
15.1,585000,665040,35,81,68926,133216,0.995917
15.2,585000,650040,37,80,68926,133216,0.997234
15.3,600000,659920,37,80,71822,133216,0.997743
15.4,600000,638400,30,82,68926,133216,0.999039
15.5,525000,734720,36,76,68926,133216,0.973031
15.6,600000,638400,36,80,68814,133216,0.999039
15.7,585000,665040,36,78,68814,133216,0.995917
15.8,585000,665040,33,78,68814,133216,0.995917
15.9,555000,691680,35,76,68814,133216,0.988123
16,600000,648280,35,81,68814,133216,0.998506
16.1,570000,671560,37,78,68814,133216,0.993353
16.2,600000,658520,38,79,71205,133216,0.997843
16.3,585000,665040,32,79,68309,133216,0.995917
16.4,555000,693080,35,78,68309,133216,0.987908
16.5,600000,638400,35,80,68309,133216,0.999039
16.6,570000,686560,37,78,71205,133216,0.991469
16.7,600000,638400,31,80,68309,133216,0.999039
16.8,540000,718320,35,74,68564,133216,0.980313
16.9,600000,638400,35,80,68564,133216,0.999039
17,570000,686560,37,76,68564,133216,0.991469
17.1,600000,638400,35,80,68564,133216,0.999039
17.2,570000,680040,33,79,68564,133216,0.99231
17.3,585000,666440,35,80,68564,133216,0.995783
17.4,570000,670160,37,80,68564,133216,0.993519
17.5,600000,659920,38,80,71460,133216,0.997743
17.6,600000,643520,31,82,68564,133216,0.998777
17.7,540000,708080,35,78,68564,133216,0.982187
17.8,600000,643520,35,82,68564,133216,0.998777
17.9,570000,686560,36,78,68564,133216,0.991469
18,600000,643520,33,80,68351,133216,0.998777
18.1,540000,702960,35,74,68351,133216,0.983102
18.2,600000,658520,35,79,68351,133216,0.997843
18.3,570000,666440,37,76,68351,133216,0.993953
18.4,600000,658520,38,79,71247,133216,0.997843
18.5,600000,650040,31,80,68564,133216,0.9984
18.6,540000,708080,36,78,68564,133216,0.982187
18.7,600000,638400,36,80,68564,133216,0.999039
18.8,585000,665040,37,80,71460,133216,0.995917
18.9,600000,643520,31,80,68564,133216,0.998777
19,540000,708080,35,76,68704,133216,0.982187
19.1,600000,653400,35,79,68704,133216,0.998188
19.2,570000,671560,37,78,68704,133216,0.993353
19.3,600000,658520,35,79,68704,133216,0.997843
19.4,570000,676680,33,78,68835,133216,0.992731
19.5,570000,681440,36,80,68835,133216,0.992133
19.6,600000,638400,36,80,68835,133216,0.999039
19.7,585000,670160,38,80,71731,133216,0.995418
19.8,600000,638400,31,82,68835,133216,0.999039
19.9,540000,708080,35,78,68835,133216,0.982187
