Time,Flow1_Bbr_Bps,Flow2_Cubic_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow1_Cwnd,Flow2_Cwnd,JainsFairnessIndex
4.7,777760,473280,104,88,189688,133216,0.944078
4.8,719360,525680,102,84,189688,133216,0.976372
4.9,771240,482640,101,88,189688,133216,0.949689
5,757640,482640,102,90,189688,133216,0.953142
5.1,746000,504160,101,90,189688,133216,0.963928
5.2,746000,504160,102,90,189688,133216,0.963928
5.3,756240,482640,104,94,189688,133216,0.953496
5.4,719360,542080,104,90,189688,133216,0.980632
5.5,744600,504160,105,90,189688,133216,0.964252
5.6,729600,504160,107,88,189688,133216,0.96769
5.7,747400,504160,104,88,189688,133216,0.963603
5.8,751120,499040,104,86,189688,133216,0.960931
5.9,772640,482640,100,88,189688,133216,0.949332
6,756240,482640,102,90,189688,133216,0.953496
6.1,746000,499040,102,90,189688,133216,0.962145
6.2,746000,509280,102,90,189688,133216,0.965659
6.3,746000,499040,102,92,189688,133216,0.962145
6.4,729600,519160,106,91,189688,133216,0.972386
6.5,746000,504160,104,91,189688,133216,0.963928
6.6,713200,532200,110,88,189688,133216,0.979315
6.7,746000,497640,106,87,189688,133216,0.961648
6.8,746000,510680,106,84,189688,133216,0.966123
6.9,767520,482640,102,86,189688,133216,0.950636
7,761000,482640,100,88,189688,133216,0.952292
7.1,741240,499040,102,88,189688,133216,0.963267
7.2,746000,504160,102,88,189688,133216,0.963928
7.3,744600,504160,105,88,189688,133216,0.964252
7.4,757640,497640,104,93,189688,133216,0.958864
7.5,729600,515800,105,92,189688,133216,0.971372
7.6,746000,499040,105,92,189688,133216,0.962145
7.7,729600,514040,106,89,189688,133216,0.970833
7.8,762400,494280,104,88,189688,133216,0.956461
7.9,744600,499040,103,88,189688,133216,0.962475
8,752520,497640,101,89,189688,133216,0.960093
8.1,756240,494280,102,88,189688,133216,0.957962
8.2,772640,472400,100,90,189688,133216,0.945043
8.3,719360,530800,102,90,189688,133216,0.977757
8.4,756240,477520,102,92,189688,133216,0.951442
8.5,719360,530800,106,90,189688,133216,0.977757
8.6,756240,499040,104,90,189688,133216,0.95971
8.7,719360,525680,107,88,189688,133216,0.976372
8.8,744600,504160,105,86,189688,133216,0.964252
8.9,746000,504160,105,86,189688,133216,0.963928
9,757640,482640,103,86,189688,133216,0.953142
9.1,767520,477520,100,88,189688,133216,0.948538
9.2,756240,504160,100,88,189688,133216,0.961538
9.3,746000,504160,102,90,189688,133216,0.963928
9.4,729600,509280,106,90,189688,133216,0.969343
9.5,746000,499040,106,92,189688,133216,0.962145
9.6,746000,499040,104,92,189688,133216,0.962145
9.7,729600,530800,106,90,189688,133216,0.975726
9.8,734360,504160,106,88,189688,133216,0.966607
9.9,767880,477520,104,88,189688,133216,0.948445
10,746000,504160,102,88,189688,133216,0.963928
10.1,746000,504160,102,88,189688,133216,0.963928
10.2,746000,499040,102,88,189688,133216,0.962145
10.3,777760,476120,70,91,5792,133216,0.945294
10.4,719360,532200,6,88,5792,133216,0.978127
10.5,114680,1.12616e+06,0,48,5792,133216,0.600788
10.6,120000,835800,0,61,5792,133216,0.640675
10.7,75000,890480,2,73,18925,133216,0.583631
10.8,105000,1.13268e+06,2,50,18925,133216,0.591911
10.9,105000,890480,2,54,18925,133216,0.616297
11,135000,890480,3,72,24029,133216,0.648198
11.1,195000,1.00832e+06,4,60,28221,133216,0.686419
11.2,225000,932120,6,57,37380,133216,0.728095
11.3,330000,897000,8,66,44960,133216,0.824036
11.4,375000,874080,12,68,47710,133216,0.862332
11.5,435000,825920,13,70,53683,133216,0.912311
11.6,420000,820800,15,68,54875,133216,0.905518
11.7,450000,804400,17,72,54875,133216,0.92608
11.8,450000,794160,19,72,56285,133216,0.92892
11.9,465000,782880,23,72,59181,133216,0.939064
12,510000,729600,19,76,60394,133216,0.969571
12.1,480000,777760,23,74,62258,133216,0.946929
12.2,510000,734720,26,74,62753,133216,0.968435
12.3,525000,729600,27,76,62753,133216,0.974094
12.4,555000,691680,28,78,63492,133216,0.988123
12.5,525000,723080,30,73,66381,133216,0.975431
12.6,570000,676680,31,78,66381,133216,0.992731
12.7,555000,696440,33,77,67351,133216,0.987387
12.8,570000,676680,36,78,67351,133216,0.992731
12.9,585000,654800,32,78,70561,133216,0.99684
13,555000,691680,36,80,70561,133216,0.988123
13.1,615000,638400,37,80,70561,133216,0.999652
13.2,585000,665040,40,80,74664,133216,0.995917
13.3,615000,631880,33,81,71768,133216,0.999817
13.4,555000,693080,38,78,71768,133216,0.987908
13.5,615000,631880,37,81,71768,133216,0.999817
13.6,570000,671560,39,78,71768,133216,0.993353
13.7,615000,643520,36,80,71768,133216,0.999487
13.8,585000,665040,37,76,71768,133216,0.995917
13.9,585000,659920,38,80,71768,133216,0.996391
14,600000,638400,38,80,71768,133216,0.999039
14.1,615000,643520,39,82,74664,133216,0.999487
14.2,585000,665040,35,80,71768,133216,0.995917
14.3,570000,665040,38,80,71768,133216,0.994113
14.4,615000,638400,36,80,69361,133216,0.999652
14.5,570000,686560,38,76,72257,133216,0.991469
14.6,615000,622000,30,82,69361,133216,0.999968
14.7,525000,723080,36,77,69361,133216,0.975431
14.8,615000,638400,35,81,69361,133216,0.999652
14.9,570000,671560,36,78,69361,133216,0.993353
15,585000,665040,35,78,69361,133216,0.995917
15.1,570000,680040,35,77,69361,133216,0.99231
15.2,585000,666440,36,80,69361,133216,0.995783
15.3,585000,665040,37,78,69361,133216,0.995917
15.4,600000,643520,39,80,72257,133216,0.998777
15.5,600000,653400,31,81,68593,133216,0.998188
15.6,540000,708080,35,79,68593,133216,0.982187
15.7,600000,650040,36,80,68593,133216,0.9984
15.8,570000,665040,38,80,71489,133216,0.994113
15.9,615000,638400,31,80,68593,133216,0.999652
16,540000,713200,35,74,68593,133216,0.981257
16.1,600000,638400,35,80,68593,133216,0.999039
16.2,570000,680040,36,77,68593,133216,0.99231
16.3,600000,650040,35,80,68593,133216,0.9984
16.4,555000,686560,34,76,68788,133216,0.988896
16.5,600000,659920,35,80,68788,133216,0.997743
16.6,570000,670160,37,78,68788,133216,0.993519
16.7,585000,665040,38,80,71684,133216,0.995917
16.8,615000,633280,31,82,68788,133216,0.999786
16.9,540000,713200,35,78,68788,133216,0.981257
17,600000,643520,36,80,68788,133216,0.998777
17.1,570000,681440,36,78,68788,133216,0.992133
17.2,600000,643520,33,80,68788,133216,0.998777
17.3,540000,702960,35,74,68788,133216,0.983102
17.4,615000,643520,35,82,68788,133216,0.999487
17.5,570000,680040,36,77,68788,133216,0.99231
17.6,585000,650040,37,80,68788,133216,0.997234
17.7,585000,665040,33,78,68856,133216,0.995917
17.8,570000,686560,35,80,68856,133216,0.991469
17.9,600000,638400,36,80,68856,133216,0.999039
18,585000,665040,37,80,71752,133216,0.995917
18.1,600000,653400,30,81,68856,133216,0.998188
18.2,525000,719720,36,76,68856,133216,0.976112
18.3,615000,638400,35,80,68856,133216,0.999652
18.4,570000,670160,36,78,68856,133216,0.993519
18.5,600000,654800,34,80,68856,133216,0.998096
18.6,555000,691680,34,76,68856,133216,0.988123
18.7,585000,665040,36,80,68856,133216,0.995917
18.8,585000,659920,37,78,68856,133216,0.996391
18.9,585000,665040,39,80,71752,133216,0.995917
19,615000,638400,31,80,68797,133216,0.999652
19.1,540000,708080,35,78,68797,133216,0.982187
19.2,600000,643520,35,80,68797,133216,0.998777
19.3,570000,680040,37,79,71600,133216,0.99231
19.4,600000,644920,31,80,68704,133216,0.9987
19.5,540000,713200,35,74,68704,133216,0.981257
19.6,600000,638400,36,80,68704,133216,0.999039
19.7,585000,665040,36,78,68704,133216,0.995917
19.8,585000,665040,35,78,68704,133216,0.995917
19.9,570000,674920,33,77,68704,133216,0.992947
