Time,Flow1_Bbr_Bps,Flow2_Cubic_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow1_Cwnd,Flow2_Cwnd,JainsFairnessIndex
4.7,777760,473280,104,88,189688,133216,0.944078
4.8,719360,525680,102,84,189688,133216,0.976372
4.9,771240,482640,101,88,189688,133216,0.949689
5,757640,482640,102,90,189688,133216,0.953142
5.1,746000,504160,101,90,189688,133216,0.963928
5.2,746000,504160,102,90,189688,133216,0.963928
5.3,756240,482640,104,94,189688,133216,0.953496
5.4,719360,542080,104,90,189688,133216,0.980632
5.5,744600,504160,105,90,189688,133216,0.964252
5.6,729600,504160,107,88,189688,133216,0.96769
5.7,747400,504160,104,88,189688,133216,0.963603
5.8,751120,499040,104,86,189688,133216,0.960931
5.9,772640,482640,100,88,189688,133216,0.949332
6,756240,482640,102,90,189688,133216,0.953496
6.1,746000,499040,102,90,189688,133216,0.962145
6.2,746000,509280,102,90,189688,133216,0.965659
6.3,746000,499040,102,92,189688,133216,0.962145
6.4,729600,519160,106,91,189688,133216,0.972386
6.5,746000,504160,104,91,189688,133216,0.963928
6.6,713200,532200,110,88,189688,133216,0.979315
6.7,746000,497640,106,87,189688,133216,0.961648
6.8,746000,510680,106,84,189688,133216,0.966123
6.9,767520,482640,102,86,189688,133216,0.950636
7,761000,482640,100,88,189688,133216,0.952292
7.1,741240,499040,102,88,189688,133216,0.963267
7.2,746000,504160,102,88,189688,133216,0.963928
7.3,744600,504160,105,88,189688,133216,0.964252
7.4,757640,497640,104,93,189688,133216,0.958864
7.5,729600,515800,105,92,189688,133216,0.971372
7.6,746000,499040,105,92,189688,133216,0.962145
7.7,729600,514040,106,89,189688,133216,0.970833
7.8,762400,494280,104,88,189688,133216,0.956461
7.9,744600,499040,103,88,189688,133216,0.962475
8,752520,497640,101,89,189688,133216,0.960093
8.1,756240,494280,102,88,189688,133216,0.957962
8.2,772640,472400,100,90,189688,133216,0.945043
8.3,719360,530800,102,90,189688,133216,0.977757
8.4,756240,477520,102,92,189688,133216,0.951442
8.5,719360,530800,106,90,189688,133216,0.977757
8.6,756240,499040,104,90,189688,133216,0.95971
8.7,719360,525680,107,88,189688,133216,0.976372
8.8,744600,504160,105,86,189688,133216,0.964252
8.9,746000,504160,105,86,189688,133216,0.963928
9,757640,482640,103,86,189688,133216,0.953142
9.1,767520,477520,100,88,189688,133216,0.948538
9.2,756240,504160,100,88,189688,133216,0.961538
9.3,746000,504160,102,90,189688,133216,0.963928
9.4,729600,509280,106,90,189688,133216,0.969343
9.5,746000,499040,106,92,189688,133216,0.962145
9.6,746000,499040,104,92,189688,133216,0.962145
9.7,729600,530800,106,90,189688,133216,0.975726
9.8,734360,504160,106,88,189688,133216,0.966607
9.9,767880,477520,104,88,189688,133216,0.948445
10,746000,504160,102,88,189688,133216,0.963928
10.1,746000,504160,102,88,189688,133216,0.963928
10.2,746000,499040,102,88,189688,133216,0.962145
10.3,777760,476120,70,91,5792,133216,0.945294
10.4,719360,532200,6,88,5792,133216,0.978127
10.5,114680,1.12616e+06,0,48,5792,133216,0.600788
10.6,120000,835800,0,61,5792,133216,0.640675
10.7,75000,890480,2,73,21821,133216,0.583631
10.8,135000,1.11116e+06,3,52,24717,133216,0.619727
10.9,180000,874080,4,58,28510,133216,0.697553
11,225000,912000,5,68,29849,133216,0.732556
11.1,255000,981680,8,60,37674,133216,0.74334
11.2,360000,890480,8,64,43584,133216,0.847484
11.3,375000,874080,13,68,49580,133216,0.862332
11.4,435000,814280,11,71,53533,133216,0.915606
11.5,405000,847440,16,71,55715,133216,0.889051
11.6,450000,784280,18,72,57150,133216,0.931664
11.7,465000,792760,20,73,57150,133216,0.936411
11.8,480000,762760,23,72,57150,133216,0.95078
11.9,495000,761360,22,70,62017,133216,0.956985
12,510000,729600,24,76,62017,133216,0.969571
12.1,510000,734720,27,74,63046,133216,0.968435
12.2,540000,717960,31,75,65942,133216,0.98038
12.3,570000,671560,27,78,65594,133216,0.993353
12.4,525000,729600,30,76,66381,133216,0.974094
12.5,570000,670160,31,80,66609,133216,0.993519
12.6,555000,702960,34,76,69917,133216,0.986355
12.7,600000,643520,30,82,67021,133216,0.998777
12.8,525000,729600,35,72,70561,133216,0.974094
12.9,600000,643520,36,80,70561,133216,0.998777
13,585000,665040,39,78,71116,133216,0.995917
13.1,600000,643520,40,80,74012,133216,0.998777
13.2,600000,653400,35,79,71116,133216,0.998188
13.3,585000,650040,37,82,71116,133216,0.997234
13.4,600000,653400,38,81,71116,133216,0.998188
13.5,585000,671560,40,80,74012,133216,0.995277
13.6,615000,622000,33,82,71116,133216,0.999968
13.7,555000,696440,38,77,71116,133216,0.987387
13.8,615000,628520,37,82,71116,133216,0.999882
13.9,585000,665040,38,80,71116,133216,0.995917
14,600000,653400,36,79,71116,133216,0.998188
14.1,570000,671560,38,76,71116,133216,0.993353
14.2,615000,638400,37,80,71116,133216,0.999652
14.3,585000,665040,38,78,69586,133216,0.995917
14.4,600000,643520,39,80,72482,133216,0.998777
14.5,585000,659920,33,80,69586,133216,0.996391
14.6,570000,686560,36,80,69586,133216,0.991469
14.7,615000,622000,35,82,69619,133216,0.999968
14.8,570000,686560,37,80,72515,133216,0.991469
14.9,615000,638400,31,82,69619,133216,0.999652
15,540000,708080,36,76,70563,133216,0.982187
15.1,600000,638400,37,80,70563,133216,0.999039
15.2,585000,670160,37,78,70563,133216,0.995418
15.3,585000,659920,36,78,70563,133216,0.996391
15.4,570000,670160,36,78,70563,133216,0.993519
15.5,600000,654800,37,80,70563,133216,0.998096
15.6,600000,643520,38,80,70563,133216,0.998777
15.7,600000,653400,38,81,73459,133216,0.998188
15.8,600000,643520,33,83,70563,133216,0.998777
15.9,555000,698200,36,78,70563,133216,0.987111
16,600000,643520,37,82,70563,133216,0.998777
16.1,585000,669800,37,79,73459,133216,0.995454
16.2,600000,650040,33,80,69220,133216,0.9984
16.3,555000,691680,36,74,69220,133216,0.988123
16.4,600000,643520,36,80,69220,133216,0.998777
16.5,585000,669800,36,79,69220,133216,0.995454
16.6,585000,650040,36,80,69220,133216,0.997234
16.7,585000,665040,33,78,68752,133216,0.995917
16.8,570000,686560,35,80,68752,133216,0.991469
16.9,585000,665040,36,78,68752,133216,0.995917
17,585000,659920,38,80,71648,133216,0.996391
17.1,615000,637000,30,81,68752,133216,0.999691
17.2,525000,714600,36,76,68752,133216,0.97714
17.3,615000,631880,35,81,68752,133216,0.999817
17.4,570000,686560,36,79,68752,133216,0.991469
17.5,585000,655160,35,80,68491,133216,0.99681
17.6,570000,681440,34,76,68491,133216,0.992133
17.7,585000,665040,35,80,68491,133216,0.995917
17.8,585000,665040,36,78,68491,133216,0.995917
17.9,585000,659920,38,80,71387,133216,0.996391
18,615000,638400,30,80,68491,133216,0.999652
18.1,525000,718320,35,78,68491,133216,0.976395
18.2,600000,638400,35,82,68491,133216,0.999039
18.3,570000,686560,36,78,68491,133216,0.991469
18.4,600000,653400,33,79,68457,133216,0.998188
18.5,555000,693080,34,76,68457,133216,0.987908
18.6,585000,653400,35,81,68457,133216,0.996959
18.7,585000,670160,37,79,68457,133216,0.995418
18.8,585000,659920,38,79,71353,133216,0.996391
18.9,585000,655160,33,80,68457,133216,0.99681
19,570000,681440,35,80,68457,133216,0.992133
19.1,585000,665040,36,80,68457,133216,0.995917
19.2,585000,665040,38,78,71353,133216,0.995917
19.3,600000,643520,31,82,68351,133216,0.998777
19.4,555000,702960,34,76,68469,133216,0.986355
19.5,600000,643520,35,82,68469,133216,0.998777
19.6,570000,681440,36,78,68469,133216,0.992133
19.7,585000,665040,35,78,68469,133216,0.995917
19.8,570000,665040,33,76,68469,133216,0.994113
19.9,570000,686560,36,80,68469,133216,0.991469
