Time,Flow1_Bbr_Bps,Flow2_Cubic_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow1_Cwnd,Flow2_Cwnd,JainsFairnessIndex
6.5,315000,933520,17,100,36709,133216,0.80294
6.6,210000,1.03496e+06,19,100,36709,133216,0.694883
6.7,255000,996680,21,99,39605,133216,0.740131
6.8,315000,928760,16,102,36709,133216,0.804173
6.9,210000,1.04624e+06,18,100,36709,133216,0.692945
7,240000,1.00832e+06,20,98,36709,133216,0.725258
7.1,270000,981680,22,96,39605,133216,0.755696
7.2,270000,975160,18,99,36709,133216,0.757163
7.3,225000,1.01996e+06,20,98,35122,133216,0.71036
7.4,270000,981680,19,96,35122,133216,0.755696
7.5,255000,986800,18,100,35122,133216,0.742235
7.6,240000,1.0032e+06,18,100,35122,133216,0.726284
7.7,255000,996680,18,95,35122,133216,0.740131
7.8,255000,993320,16,100,34348,133216,0.740843
7.9,225000,1.02984e+06,18,98,34348,133216,0.708527
8,240000,1.00832e+06,20,96,37244,133216,0.725258
8.1,255000,981680,16,98,34348,133216,0.74334
8.2,225000,1.03496e+06,18,98,34348,133216,0.707589
8.3,255000,981680,18,98,34348,133216,0.74334
8.4,240000,1.0182e+06,17,99,34348,133216,0.723304
8.5,225000,1.01996e+06,19,98,34348,133216,0.71036
8.6,270000,981680,16,96,34348,133216,0.755696
8.7,210000,1.02984e+06,17,98,33547,133216,0.695775
8.8,225000,1.02984e+06,19,96,33547,133216,0.708527
8.9,255000,986800,20,96,36443,133216,0.742235
9,255000,996680,16,99,33547,133216,0.740131
9.1,225000,1.01484e+06,17,98,33252,133216,0.711322
9.2,240000,1.00832e+06,18,96,33252,133216,0.725258
9.3,240000,1.00832e+06,16,98,32703,133216,0.725258
9.4,225000,1.02984e+06,17,98,32703,133216,0.708527
9.5,255000,996680,15,97,32703,133216,0.740131
9.6,195000,1.04148e+06,17,98,32703,133216,0.680892
9.7,225000,1.02472e+06,18,96,32703,133216,0.709473
9.8,240000,1.00832e+06,18,96,35599,133216,0.725258
9.9,240000,1.0182e+06,16,97,32703,133216,0.723304
10,225000,1.01996e+06,17,98,32703,133216,0.71036
10.1,240000,1.00832e+06,17,98,32703,133216,0.725258
10.2,240000,1.0032e+06,16,98,32703,133216,0.726284
10.3,225000,1.02984e+06,12,98,5792,133216,0.708527
10.4,180000,1.06636e+06,4,91,5792,133216,0.664122
10.5,60000,1.19072e+06,1,95,5792,133216,0.550262
10.6,30000,1.21736e+06,2,95,5792,133216,0.524629
10.7,30000,1.21224e+06,14,93,41391,133216,0.524732
10.8,210000,1.04148e+06,17,98,55871,133216,0.693758
10.9,225000,1.02472e+06,19,98,64863,133216,0.709473
11,255000,981680,18,100,64863,133216,0.74334
11.1,240000,1.00832e+06,19,98,64863,133216,0.725258
11.2,255000,1.0018e+06,19,97,64863,133216,0.739053
11.3,255000,993320,21,98,67759,133216,0.740843
11.4,270000,975160,21,99,64863,133216,0.757163
11.5,285000,966680,18,98,73794,133216,0.771247
11.6,240000,1.0032e+06,23,98,78548,133216,0.726284
11.7,285000,965280,24,98,78548,133216,0.771577
11.8,300000,943760,25,100,78588,133216,0.788705
11.9,315000,928400,25,100,78588,133216,0.804266
12,300000,958760,25,99,80125,133216,0.785
12.1,315000,923640,25,100,80125,133216,0.805508
12.2,315000,938640,27,98,84989,133216,0.801623
12.3,315000,933520,33,98,84989,133216,0.80294
12.4,375000,874080,25,100,88268,133216,0.862332
12.5,315000,927000,27,99,95030,133216,0.804631
12.6,330000,917120,31,101,95030,133216,0.818575
12.7,345000,902120,33,100,95030,133216,0.833637
12.8,375000,878840,34,99,95030,133216,0.860975
12.9,390000,859080,33,102,95030,133216,0.876401
13,375000,868960,33,102,95030,133216,0.863798
13.1,375000,868960,34,100,98497,133216,0.863798
13.2,390000,868960,38,100,101393,133216,0.873564
13.3,390000,847440,42,102,98497,133216,0.879776
13.4,450000,799280,32,102,105715,133216,0.927499
13.5,375000,874080,37,100,109115,133216,0.862332
13.6,405000,847440,39,102,109115,133216,0.889051
13.7,405000,842320,42,100,109115,133216,0.890531
13.8,435000,804400,42,102,109115,133216,0.918415
13.9,435000,825920,43,102,109115,133216,0.912311
14,450000,799280,42,102,109115,133216,0.927499
14.1,435000,799280,43,102,109115,133216,0.919874
14.2,450000,799280,47,104,115026,133216,0.927499
14.3,450000,804400,49,104,112130,133216,0.92608
14.4,510000,734720,40,104,119009,133216,0.968435
14.5,405000,842320,45,102,119978,133216,0.890531
14.6,480000,777760,46,104,119978,133216,0.946929
14.7,435000,804400,50,102,119978,133216,0.918415
14.8,495000,751120,49,104,119978,133216,0.959468
14.9,480000,777760,50,104,119978,133216,0.946929
15,480000,756240,51,104,119978,133216,0.952444
15.1,495000,756240,51,104,121317,133216,0.95823
15.2,480000,777760,59,102,124213,133216,0.946929
15.3,525000,713200,54,106,121317,133216,0.977419
15.4,555000,696440,47,105,129964,133216,0.987387
15.5,420000,832440,55,100,131990,133216,0.902165
15.6,525000,713200,56,104,131990,133216,0.977419
15.7,495000,751120,59,104,131990,133216,0.959468
15.8,540000,713200,60,104,131990,133216,0.981257
15.9,540000,702960,60,104,131990,133216,0.983102
16,525000,734720,61,102,131990,133216,0.973031
16.1,555000,686560,63,106,134886,133216,0.988896
16.2,525000,728200,71,105,131990,133216,0.974383
16.3,600000,644920,59,106,135894,133216,0.9987
16.4,555000,686560,58,102,143155,133216,0.988896
16.5,495000,756240,65,106,143155,133216,0.95823
16.6,585000,665040,65,104,143155,133216,0.995917
16.7,540000,708080,69,106,143155,133216,0.982187
16.8,585000,665040,69,104,143155,133216,0.995917
16.9,570000,681440,70,104,143155,133216,0.992133
17,585000,658520,71,105,143155,133216,0.996517
17.1,570000,671560,78,104,146051,133216,0.993353
17.2,600000,658520,81,105,143155,133216,0.997843
17.3,645000,601880,70,106,146538,133216,0.998805
17.4,545920,691680,69,104,150122,133216,0.986319
17.5,570000,681440,72,106,150122,133216,0.992133
17.6,585000,665040,75,104,150122,133216,0.995917
17.7,600000,653400,76,107,150122,133216,0.998188
17.8,615000,628520,76,106,150122,133216,0.999882
17.9,600000,653400,77,107,150122,133216,0.998188
18,615000,628520,78,106,153018,133216,0.999882
18.1,615000,638400,90,106,153018,133216,0.999652
18.2,615000,631880,84,107,150122,133216,0.999817
18.3,609440,628520,69,106,150506,133216,0.999763
18.4,541200,713200,72,104,150506,133216,0.981546
18.5,615000,633280,73,106,150506,133216,0.999786
18.6,570000,680040,76,105,150506,133216,0.99231
18.7,615000,628520,76,106,150506,133216,0.999882
18.8,600000,653400,77,105,150506,133216,0.998188
18.9,615000,628520,78,106,150506,133216,0.999882
19,615000,638400,84,106,153402,133216,0.999652
19.1,600000,643520,95,106,150506,133216,0.998777
19.2,635160,611760,79,106,150506,133216,0.999648
19.3,592200,658520,69,105,150506,133216,0.997196
19.4,555000,698200,73,106,150506,133216,0.987111
19.5,600000,643520,75,106,150506,133216,0.998777
19.6,585000,654800,77,106,150506,133216,0.99684
19.7,615000,643520,77,106,150506,133216,0.999487
19.8,600000,638400,78,106,150506,133216,0.999039
19.9,615000,643520,79,106,150506,133216,0.999487
