Time,Flow1_Bbr_Bps,Flow2_Cubic_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow1_Cwnd,Flow2_Cwnd,JainsFairnessIndex
6.5,225000,1.02984e+06,24,94,38285,133216,0.708527
6.6,315000,933520,20,96,38285,133216,0.80294
6.7,270000,965280,19,100,38285,133216,0.759415
6.8,240000,1.0182e+06,23,95,38285,133216,0.723304
6.9,300000,945160,21,98,38285,133216,0.788356
7,285000,965280,18,100,38285,133216,0.771577
7.1,225000,1.02332e+06,21,99,38285,133216,0.709733
7.2,285000,955040,21,97,38285,133216,0.774015
7.3,270000,976920,19,100,36460,133216,0.756766
7.4,240000,1.00832e+06,19,100,36460,133216,0.725258
7.5,270000,976560,20,96,36460,133216,0.756847
7.6,270000,986800,19,98,36460,133216,0.754555
7.7,240000,1.00832e+06,18,98,35253,133216,0.725258
7.8,240000,1.00832e+06,22,94,38149,133216,0.725258
7.9,285000,960160,16,98,35253,133216,0.772791
8,210000,1.03972e+06,19,97,35253,133216,0.694061
8.1,255000,993320,20,96,35253,133216,0.740843
8.2,270000,980280,18,99,35253,133216,0.75601
8.3,240000,1.0032e+06,18,99,35253,133216,0.726284
8.4,240000,1.00832e+06,19,95,35253,133216,0.725258
8.5,270000,971800,17,100,35253,133216,0.757925
8.6,225000,1.02472e+06,18,100,33615,133216,0.709473
8.7,240000,1.00832e+06,21,96,36511,133216,0.725258
8.8,285000,960160,14,100,33615,133216,0.772791
8.9,195000,1.05648e+06,18,100,33615,133216,0.678494
9,240000,1.0032e+06,18,98,33615,133216,0.726284
9.1,255000,1.0018e+06,17,99,33615,133216,0.739053
9.2,225000,1.01484e+06,18,98,33615,133216,0.711322
9.3,240000,1.00832e+06,18,96,33615,133216,0.725258
9.4,240000,1.0182e+06,18,97,33615,133216,0.723304
9.5,240000,1.00832e+06,17,97,32703,133216,0.725258
9.6,225000,1.01996e+06,19,98,35599,133216,0.71036
9.7,255000,981680,15,100,32703,133216,0.74334
9.8,210000,1.04624e+06,17,98,32703,133216,0.692945
9.9,225000,1.02332e+06,19,95,32703,133216,0.709733
10,255000,993320,16,98,32703,133216,0.740843
10.1,225000,1.02332e+06,16,99,32703,133216,0.709733
10.2,225000,1.01484e+06,18,96,32703,133216,0.711322
10.3,240000,1.00832e+06,9,98,5792,133216,0.725258
10.4,135000,1.12104e+06,4,92,5792,133216,0.618702
10.5,60000,1.19072e+06,2,94,5792,133216,0.550262
10.6,45000,1.19072e+06,1,96,5792,133216,0.537738
10.7,30000,1.22724e+06,15,93,38495,133216,0.52443
10.8,225000,1.02472e+06,17,97,55871,133216,0.709473
10.9,240000,1.00832e+06,18,99,65181,133216,0.725258
11,240000,1.00832e+06,20,97,68077,133216,0.725258
11.1,255000,986800,24,99,68077,133216,0.742235
11.2,300000,945160,19,98,72277,133216,0.788356
11.3,255000,996680,22,97,78588,133216,0.740131
11.4,285000,960160,23,99,78588,133216,0.772791
11.5,285000,971800,25,98,78588,133216,0.770044
11.6,315000,932120,25,99,78588,133216,0.803301
11.7,300000,938640,25,99,78588,133216,0.789989
11.8,315000,940040,25,98,80153,133216,0.801264
11.9,315000,932120,25,99,80153,133216,0.803301
12,315000,923640,28,100,83049,133216,0.805508
12.1,330000,932120,30,101,80153,133216,0.8146
12.2,360000,875480,23,100,87943,133216,0.85173
12.3,285000,965280,28,98,91947,133216,0.771577
12.4,345000,912000,30,100,91947,133216,0.830932
12.5,345000,895600,31,100,91947,133216,0.83544
12.6,360000,890480,32,100,91947,133216,0.847484
12.7,375000,868960,31,102,91947,133216,0.863798
12.8,360000,895600,32,100,91947,133216,0.846052
12.9,360000,890480,33,100,95514,133216,0.847484
13,375000,868960,38,100,98410,133216,0.863798
13.1,405000,840920,37,103,96809,133216,0.890936
13.2,435000,805800,30,102,106462,133216,0.918017
13.3,330000,917120,37,100,106462,133216,0.818575
13.4,405000,852560,38,102,106462,133216,0.887578
13.5,405000,837200,40,102,106462,133216,0.892016
13.6,420000,825920,41,100,106462,133216,0.90404
13.7,435000,819400,41,101,106462,133216,0.914155
13.8,435000,810920,40,102,106462,133216,0.916561
13.9,420000,825920,41,102,112011,133216,0.90404
14,435000,820800,49,102,112011,133216,0.913759
14.1,480000,766120,43,103,111693,133216,0.94992
14.2,465000,777760,40,101,119009,133216,0.940437
14.3,390000,853960,47,102,121317,133216,0.877881
14.4,480000,771240,48,103,121317,133216,0.948607
14.5,465000,784280,50,102,121317,133216,0.938688
14.6,495000,761360,50,104,121317,133216,0.956985
14.7,480000,766120,51,103,121317,133216,0.94992
14.8,480000,762760,52,102,121317,133216,0.95078
14.9,510000,744600,53,103,124213,133216,0.966215
15,480000,767880,62,102,124924,133216,0.949469
15.1,540000,708080,51,104,125753,133216,0.982187
15.2,525000,723080,50,101,133966,133216,0.975431
15.3,450000,789400,56,104,133966,133216,0.930242
15.4,540000,708080,57,104,133966,133216,0.982187
15.5,510000,734720,60,104,133966,133216,0.968435
15.6,540000,708080,61,104,133966,133216,0.982187
15.7,525000,729600,62,104,133966,133216,0.974094
15.8,555000,691680,62,104,133966,133216,0.988123
15.9,540000,708080,68,104,136862,133216,0.982187
16,555000,696440,70,105,133966,133216,0.987387
16.1,600000,650040,59,106,139611,133216,0.9984
16.2,540000,708080,63,100,144866,133216,0.982187
16.3,540000,706680,66,105,144866,133216,0.982438
16.4,570000,681440,68,103,144866,133216,0.992133
16.5,570000,676680,70,106,144866,133216,0.992731
16.6,570000,665040,72,106,144866,133216,0.994113
16.7,600000,659920,72,106,144866,133216,0.997743
16.8,585000,665040,73,106,144866,133216,0.995917
16.9,585000,653400,85,105,147762,133216,0.996959
17,600000,650040,81,106,144866,133216,0.9984
17.1,640240,616880,68,106,150450,133216,0.999655
17.2,525120,708080,71,104,150450,133216,0.978463
17.3,600000,648640,73,106,150450,133216,0.998485
17.4,585000,674920,75,105,150450,133216,0.994932
17.5,600000,644920,76,104,150450,133216,0.9987
17.6,600000,643520,78,106,150450,133216,0.998777
17.7,615000,638400,78,106,150450,133216,0.999652
17.8,615000,637000,82,105,153346,133216,0.999691
17.9,615000,623400,92,106,151248,133216,0.999954
18,619840,631880,80,105,151248,133216,0.999907
18.1,590600,650040,69,104,151248,133216,0.99771
18.2,540000,708080,74,104,151248,133216,0.982187
18.3,615000,638400,75,106,151248,133216,0.999652
18.4,585000,670160,77,104,150568,133216,0.995418
18.5,630000,611760,77,106,150568,133216,0.999784
18.6,585000,665040,79,106,150568,133216,0.995917
18.7,630000,616880,83,106,150568,133216,0.999889
18.8,603640,643520,94,106,153464,133216,0.998979
18.9,618720,622000,93,106,150568,133216,0.999993
19,636840,611760,74,108,150920,133216,0.999597
19.1,575160,686560,70,104,151344,133216,0.992265
19.2,555000,686560,75,106,151344,133216,0.988896
19.3,615000,637000,75,105,151344,133216,0.999691
19.4,600000,644920,77,106,151344,133216,0.9987
19.5,600000,643520,78,106,151344,133216,0.998777
19.6,615000,638400,81,106,151344,133216,0.999652
19.7,615000,637000,87,105,154240,133216,0.999691
19.8,620160,623400,98,106,154240,133216,0.999993
19.9,617480,631880,85,105,151344,133216,0.999867
