Time,Flow1_NewReno_Bps,Flow2_Cubic_Bps,Flow3_Bbr_Bps,Flow4_Dctcp_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow3_PktLoss,Flow4_PktLoss,Flow1_Cwnd,Flow2_Cwnd,Flow3_Cwnd,Flow4_Cwnd,JainsFairnessIndex
2.5,420000,315000,180000,345000,36,29,27,34,63021,56357,50009,72775,0.929399
2.6,435000,285000,315000,210000,34,30,20,41,64469,56357,50009,74223,0.936514
2.7,405000,330000,150000,360000,37,29,29,35,64469,57805,51457,74223,0.911726
2.8,375000,270000,285000,315000,41,31,20,41,65917,57805,51457,75671,0.983581
2.9,435000,345000,180000,285000,36,31,31,36,65917,59253,52905,75671,0.918533
3,390000,255000,255000,360000,39,32,24,32,67365,59253,52905,75671,0.963934
3.1,435000,330000,270000,210000,39,33,29,43,68813,60701,54353,77119,0.933469
3.2,375000,315000,180000,375000,42,30,29,36,68813,60701,54353,77119,0.938556
3.3,420000,270000,285000,270000,41,33,26,45,70261,62149,54353,78567,0.960541
3.4,405000,345000,180000,330000,40,32,31,35,70261,62149,55801,78567,0.935313
3.5,420000,240000,240000,345000,41,37,29,36,71709,63597,55801,78567,0.943699
3.6,405000,375000,285000,180000,40,32,31,45,71709,63597,57249,80015,0.926439
3.7,420000,240000,210000,375000,43,37,29,38,73157,65045,57249,80015,0.925443
3.8,360000,330000,255000,300000,41,33,28,42,73157,65045,57249,80015,0.984706
3.9,435000,315000,240000,270000,45,37,31,41,74605,66493,58697,81463,0.947368
4,405000,300000,210000,330000,45,37,31,41,76053,66493,58697,81463,0.952045
4.1,420000,315000,255000,255000,43,37,31,46,76053,67941,60145,81463,0.955214
4.2,405000,270000,240000,330000,47,39,33,43,77501,67941,60145,82911,0.960541
4.3,375000,345000,240000,300000,45,36,31,45,77501,67941,60145,82911,0.974586
4.4,420000,285000,255000,285000,48,40,31,46,78949,69389,61593,82911,0.959471
4.5,375000,330000,210000,330000,48,38,33,41,78949,69389,61593,84359,0.962689
4.6,435000,300000,225000,285000,48,37,35,44,80397,70837,63041,84359,0.942666
4.7,390000,285000,270000,300000,49,41,33,47,80397,70837,63041,85807,0.977995
4.8,420000,300000,255000,285000,48,42,32,44,81845,72285,63041,85807,0.961832
4.9,390000,330000,240000,285000,49,39,32,47,81845,72285,62470,86173,0.96919
5,390000,300000,240000,315000,52,40,32,44,82789,71917,59443,81647,0.971376
5.1,420000,300000,225000,300000,46,40,28,34,75531,69532,55201,71484,0.952045
5.2,405000,315000,255000,285000,46,38,26,35,77316,65510,56125,72882,0.969231
5.3,450000,345000,225000,225000,41,33,25,35,69783,63068,53677,69401,0.916578
5.4,450000,300000,195000,300000,43,30,28,28,72902,57014,48536,66501,0.921482
5.5,480000,315000,195000,255000,33,33,26,28,71089,58462,47142,60855,0.895606
5.6,405000,330000,255000,255000,40,27,22,26,65720,58462,45515,57685,0.961614
5.7,480000,285000,225000,270000,35,35,18,23,67168,59910,41287,52322,0.912099
5.8,450000,435000,150000,210000,35,31,23,25,67168,61358,42735,52322,0.845484
5.9,450000,300000,270000,225000,42,31,19,24,68616,61358,42735,52322,0.931449
6,495000,375000,165000,210000,36,33,23,27,70064,62806,44183,53770,0.847981
6.1,450000,330000,255000,225000,38,33,20,28,70064,62806,44183,53770,0.929399
6.2,465000,345000,180000,255000,40,35,25,26,71512,64254,45631,55218,0.895606
6.3,450000,345000,255000,195000,43,34,20,29,72960,64254,45631,55218,0.912692
6.4,510000,360000,150000,225000,39,35,27,28,72960,65702,47079,55218,0.837263
6.5,420000,345000,240000,240000,42,34,23,29,74408,65702,47079,56666,0.943699
6.6,510000,360000,195000,195000,40,35,27,30,74408,67150,48527,56666,0.852174
6.7,420000,345000,210000,270000,43,36,25,29,75856,67150,48527,58114,0.93958
6.8,465000,330000,255000,195000,45,37,24,32,77304,68598,48527,58114,0.905018
6.9,450000,345000,180000,270000,45,38,25,26,77304,68598,49975,58114,0.907881
7,465000,330000,255000,210000,47,39,22,31,78752,70046,49975,59562,0.91399
7.1,465000,390000,180000,210000,46,37,29,29,78752,70046,51423,59562,0.871143
7.2,450000,300000,210000,285000,49,40,25,28,80200,71494,51423,59562,0.927437
7.3,465000,405000,225000,150000,46,39,28,35,80200,71494,51423,61010,0.854715
7.4,450000,315000,210000,270000,49,41,27,29,81648,72942,52871,61010,0.925443
7.5,435000,360000,225000,240000,49,37,28,34,83096,72942,52871,62458,0.929399
7.6,480000,345000,225000,195000,51,43,28,33,83096,74390,54319,62458,0.884566
7.7,435000,315000,210000,285000,53,44,28,28,84544,74390,54319,62458,0.936514
7.8,465000,360000,240000,180000,48,41,26,35,84544,75838,54319,63906,0.889133
7.9,465000,360000,195000,240000,50,41,30,31,85992,75838,55767,63906,0.899083
8,420000,345000,195000,285000,52,42,31,28,85992,75838,55767,63906,0.934482
8.1,480000,360000,255000,150000,49,41,31,35,87440,77286,57215,65354,0.865887
8.2,420000,345000,240000,240000,54,42,29,32,87440,77286,57215,65354,0.943699
8.3,465000,300000,195000,285000,50,45,30,31,88888,78734,57215,65354,0.910762
8.4,465000,390000,240000,165000,52,43,31,37,88888,78734,58663,66802,0.875869
8.5,450000,315000,210000,270000,51,44,31,33,88113,75692,58663,66802,0.925443
8.6,435000,330000,225000,255000,52,41,32,32,88113,75692,58663,66802,0.936514
8.7,450000,375000,240000,180000,52,41,32,37,88113,72908,60111,68250,0.894675
8.8,450000,300000,240000,270000,50,42,28,36,86039,72908,56860,72157,0.938298
8.9,435000,330000,225000,255000,50,38,30,37,86039,72908,56860,71530,0.936514
9,450000,360000,225000,210000,51,39,28,38,83899,70269,56860,71008,0.907881
9.1,450000,315000,225000,255000,47,36,27,36,83899,70269,53892,64808,0.928437
9.2,435000,330000,195000,285000,49,35,30,32,83899,71717,53892,64280,0.928437
9.3,495000,315000,225000,225000,49,40,27,32,81443,71717,51132,63751,0.890909
9.4,405000,360000,225000,255000,48,37,28,29,81443,69126,51132,59336,0.946811
9.5,480000,330000,210000,225000,48,36,28,32,79028,69126,51132,60784,0.89282
9.6,450000,360000,225000,210000,48,35,30,26,79028,70574,52580,56836,0.907881
9.7,480000,315000,195000,270000,47,38,29,24,80476,70574,52580,56836,0.900919
9.8,465000,375000,285000,120000,46,36,24,32,80476,72022,52580,56836,0.856415
9.9,480000,315000,180000,270000,49,39,31,26,81924,72022,54028,56836,0.890973
10,435000,345000,240000,225000,49,41,25,30,83372,73470,54028,58284,0.930443
10.1,495000,330000,255000,165000,50,41,29,31,83372,73470,55476,58284,0.868507
10.2,450000,375000,150000,285000,49,38,33,26,84820,73470,55476,58284,0.888218
10.3,450000,330000,315000,150000,49,43,26,35,84820,74918,55476,59732,0.894675
10.4,435000,375000,195000,240000,53,40,32,29,86268,74918,56924,59732,0.910762
10.5,480000,300000,195000,270000,49,44,29,27,86268,76366,56924,59732,0.898409
10.6,435000,375000,285000,165000,52,39,31,33,85879,76366,58372,61180,0.905544
10.7,480000,375000,180000,210000,52,45,33,27,85879,77814,58372,61180,0.865887
10.8,405000,270000,285000,285000,53,45,26,28,85879,77814,58372,61180,0.970282
10.9,495000,435000,195000,120000,51,45,36,35,85879,79262,59820,62628,0.796232
11,465000,300000,225000,255000,51,44,31,32,87327,77494,59820,62628,0.918533
11.1,360000,375000,255000,270000,53,39,32,33,87327,77494,59820,64076,0.972437
11.2,570000,345000,210000,120000,50,44,33,35,88775,77494,61268,64076,0.771272
11.3,375000,300000,270000,300000,52,44,29,29,87158,75787,59161,61215,0.984706
11.4,450000,360000,210000,225000,52,40,32,33,87158,75787,59161,61215,0.907881
11.5,450000,375000,270000,165000,51,43,28,32,85625,75787,59161,61215,0.895431
11.6,465000,285000,195000,300000,50,42,28,26,85625,74092,57175,58573,0.910762
11.7,435000,420000,255000,135000,48,38,26,36,84091,74092,57175,58573,0.863283
11.8,495000,270000,240000,240000,49,43,30,27,84091,75540,57175,58573,0.894675
11.9,480000,375000,150000,240000,45,41,33,28,86867,73527,55085,60790,0.858978
12,465000,330000,300000,165000,46,41,26,29,82279,73527,55085,56123,0.897253
12.1,390000,375000,225000,255000,48,41,30,27,82279,71598,55085,56123,0.948898
12.2,495000,330000,240000,180000,49,40,25,29,81945,71598,56533,56123,0.872909
12.3,450000,345000,240000,210000,47,41,31,28,81945,71598,56533,57571,0.915603
12.4,495000,345000,195000,225000,48,37,33,27,81945,69793,57981,57571,0.87674
12.5,420000,360000,270000,195000,49,37,31,33,83393,69793,57981,59019,0.929439
12.6,465000,315000,255000,210000,50,38,30,28,83393,69793,57981,56782,0.912692
12.7,465000,300000,210000,270000,46,43,33,26,81808,71241,59429,56782,0.915603
12.8,450000,390000,240000,165000,49,37,33,31,81808,71241,59429,56782,0.881848
12.9,435000,345000,255000,225000,49,39,35,26,83256,72689,60877,56782,0.936306
13,465000,330000,240000,210000,50,37,33,28,83256,72689,60877,56782,0.907881
13.1,450000,330000,285000,180000,48,42,31,31,83245,74137,60877,58230,0.911726
13.2,465000,285000,255000,240000,49,45,31,27,83245,74137,62325,58230,0.922469
13.3,405000,420000,240000,195000,46,38,33,30,83245,74137,62325,58230,0.910217
13.4,480000,315000,255000,195000,47,42,34,30,81942,75585,62325,59678,0.895606
13.5,390000,390000,240000,225000,49,38,35,29,81942,75585,63773,59678,0.93958
13.6,450000,300000,270000,225000,49,45,33,29,81942,77033,63773,59678,0.931449
13.7,435000,330000,270000,210000,51,46,34,30,83390,77033,65221,61126,0.933469
13.8,465000,375000,225000,195000,47,46,37,31,83390,78481,65221,61126,0.890909
13.9,405000,330000,285000,225000,51,44,32,33,84838,78481,65221,61126,0.957337
14,405000,390000,240000,210000,49,43,35,33,83658,77268,63729,60818,0.927437
14.1,480000,330000,240000,195000,48,44,35,33,83658,77268,63729,60818,0.890973
14.2,405000,330000,285000,240000,45,42,35,34,82438,77268,65177,60818,0.963934
14.3,435000,360000,240000,210000,46,41,33,31,82438,77406,65177,63692,0.921482
14.4,405000,330000,285000,225000,50,44,32,29,82438,77406,65177,59091,0.957337
14.5,420000,375000,210000,240000,49,41,35,29,80955,77406,63740,59091,0.925443
14.6,420000,345000,285000,195000,50,43,34,27,80955,75944,63740,59091,0.934482
14.7,450000,345000,255000,210000,47,43,35,29,80775,75944,66606,57303,0.92163
14.8,420000,360000,270000,195000,45,42,31,32,80775,75944,62250,57303,0.929439
14.9,435000,315000,285000,210000,47,45,30,27,80775,74514,62250,57303,0.936514
15,450000,390000,180000,225000,46,42,36,26,82223,74514,60842,57303,0.885476
15.1,420000,345000,315000,180000,48,39,31,28,82223,73035,60842,55517,0.929399
15.2,435000,345000,255000,210000,46,40,35,24,80349,73035,62290,55517,0.928437
15.3,450000,345000,240000,210000,46,41,30,28,80349,73035,62290,55517,0.915603
15.4,450000,360000,285000,150000,43,40,31,31,78588,74483,62290,56965,0.889133
15.5,435000,315000,225000,270000,46,43,37,24,78588,74483,63738,55170,0.940606
15.6,420000,375000,270000,195000,45,39,33,31,80036,72891,63738,55170,0.927445
15.7,435000,360000,285000,165000,45,39,37,32,78452,72891,65186,55170,0.906925
15.8,420000,315000,240000,270000,47,43,35,26,78452,74339,65186,55170,0.954155
15.9,420000,330000,315000,180000,47,42,34,30,78452,74339,65186,55170,0.929439
16,435000,360000,255000,210000,49,43,36,27,79900,72803,66634,56618,0.927445
16.1,435000,315000,270000,225000,48,43,34,28,79900,72803,66634,56618,0.940606
16.2,405000,390000,270000,180000,50,37,38,31,81348,72803,68082,58066,0.919514
16.3,450000,330000,240000,225000,48,42,39,26,81348,74251,68082,58066,0.923458
16.4,390000,285000,330000,240000,51,41,33,28,82796,74251,68082,58066,0.96919
16.5,480000,375000,255000,150000,49,42,38,31,82796,75296,69530,59514,0.865554
16.6,405000,330000,270000,240000,50,40,36,25,82999,74369,69530,59514,0.960541
16.7,435000,330000,255000,225000,49,40,42,28,82999,74369,70978,59514,0.936514
16.8,465000,330000,300000,150000,48,42,36,30,82999,74369,70978,58117,0.885476
16.9,390000,330000,270000,270000,49,40,40,28,82999,73134,70978,58117,0.975664
17,465000,330000,270000,180000,47,38,38,26,81878,73134,69922,58117,0.900288
17.1,390000,360000,330000,165000,49,37,36,30,81088,71719,69922,56796,0.927437
17.2,465000,285000,270000,225000,44,38,32,33,80548,71719,68825,56796,0.920497
17.3,405000,360000,270000,210000,49,37,36,31,81996,70148,68825,56796,0.943699
17.4,465000,315000,255000,225000,49,37,40,28,80534,70148,68825,58244,0.920668
17.5,450000,315000,285000,195000,47,37,35,31,80534,70148,70273,56916,0.920497
17.6,405000,315000,315000,210000,46,38,35,31,79101,69963,69018,56916,0.953099
17.7,420000,375000,240000,210000,47,37,37,29,79101,69963,69018,56916,0.925443
17.8,450000,270000,315000,225000,47,39,36,28,79101,69963,69018,56916,0.933333
17.9,405000,360000,270000,210000,50,39,38,32,80549,69963,69018,58364,0.943699
18,450000,285000,300000,210000,45,40,33,30,79246,69963,70466,58364,0.927437
18.1,420000,360000,270000,195000,47,40,37,29,79246,71411,70466,58364,0.929439
18.2,420000,315000,285000,225000,47,41,36,31,79246,71411,70466,59812,0.950994
18.3,435000,375000,270000,180000,47,38,39,32,80694,72859,71914,59812,0.912099
18.4,420000,270000,270000,285000,49,44,38,27,80694,72859,71914,59812,0.960541
18.5,405000,360000,315000,165000,47,41,37,31,82142,74307,73362,61260,0.922469
18.6,420000,360000,255000,210000,49,40,40,29,82142,74307,73362,61260,0.933469
18.7,405000,300000,300000,255000,49,45,37,28,81077,75755,72239,61260,0.970297
18.8,420000,345000,300000,180000,49,41,39,31,81077,75755,72239,60031,0.927437
18.9,435000,345000,255000,210000,46,42,38,31,79958,75755,71112,60031,0.928437
19,390000,300000,330000,225000,47,43,36,32,79958,74371,71112,60031,0.964846
19.1,435000,405000,240000,165000,48,40,37,34,80061,74371,71112,60351,0.884566
19.2,420000,270000,300000,270000,46,42,34,30,80061,74433,69950,60351,0.962882
19.3,435000,360000,255000,195000,44,40,40,32,80061,74433,69950,60351,0.918533
19.4,390000,360000,300000,195000,47,41,34,31,78657,74433,69950,59227,0.945772
19.5,450000,270000,285000,240000,42,39,38,28,78657,72881,69504,59227,0.935497
19.6,405000,405000,255000,195000,45,37,35,32,78657,72881,68321,59227,0.920668
19.7,390000,315000,315000,225000,49,38,36,31,77091,72881,68321,59227,0.965928
19.8,435000,360000,225000,225000,48,39,39,32,77091,72881,68158,59227,0.922469
19.9,450000,315000,315000,165000,45,39,35,35,76814,72529,68158,59227,0.905018
