Time,Flow1_Dctcp_Bps,Flow2_Dctcp_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow1_Cwnd,Flow2_Cwnd,JainsFairnessIndex
9.3,809680,435000,101,49,134838,103053,0.916913
9.4,875480,375000,100,53,132096,104501,0.861932
9.5,794160,450000,102,53,132096,104501,0.92892
9.6,814800,435000,102,53,132184,105949,0.915459
9.7,821680,420000,104,52,132184,105949,0.905264
9.8,809520,435000,102,51,133479,105949,0.916958
9.9,878840,375000,98,56,133479,107397,0.860975
10,794520,450000,104,52,132624,107397,0.92882
10.1,837200,420000,102,56,132624,107397,0.900801
10.2,797880,450000,104,54,134072,108845,0.927888
10.3,810920,435000,105,54,134072,108845,0.916561
10.4,837720,405000,101,56,135520,110293,0.891865
10.5,815160,435000,102,55,135520,112408,0.915357
10.6,804920,435000,104,53,132096,106990,0.918267
10.7,841440,420000,100,55,133952,106990,0.899589
10.8,779160,465000,106,50,133952,106990,0.940062
10.9,832080,420000,101,52,135400,108438,0.902268
11,847960,390000,97,55,133968,108438,0.879624
11.1,799280,450000,103,52,134531,105722,0.927499
11.2,831040,420000,101,53,132096,105722,0.902567
11.3,810040,435000,101,53,133502,105722,0.916811
11.4,798760,450000,100,51,134950,105722,0.927644
11.5,868440,375000,97,55,132096,107170,0.863948
11.6,820280,435000,98,54,133911,107170,0.913906
11.7,803360,450000,101,55,132945,108618,0.926368
11.8,820800,420000,100,55,132945,108618,0.905518
11.9,797720,450000,100,53,132058,108618,0.927932
12,815160,435000,102,55,132058,110066,0.915357
12.1,820800,420000,99,55,133506,110066,0.905518
12.2,825400,435000,98,54,132681,107899,0.912458
12.3,789040,450000,102,52,132681,107899,0.930342
12.4,828600,420000,104,54,134129,107899,0.903269
12.5,800160,450000,102,55,133306,109347,0.927255
12.6,825920,420000,99,53,133306,109347,0.90404
12.7,836680,420000,96,54,132543,107365,0.90095
12.8,809520,435000,98,54,132543,107365,0.916958
12.9,808120,435000,103,53,133226,107365,0.917356
13,821160,435000,99,55,133226,108813,0.913657
13.1,814280,420000,99,55,133226,108813,0.907406
13.2,821160,435000,97,54,133226,108813,0.913657
13.3,824000,420000,98,57,132096,110261,0.904594
13.4,804760,450000,101,55,133964,110261,0.92598
13.5,782360,465000,103,55,133295,111709,0.939203
13.6,820280,420000,100,57,133295,111709,0.905668
13.7,803360,450000,100,55,132577,111709,0.926368
13.8,809000,435000,99,55,132577,113157,0.917106
13.9,835640,420000,96,58,134025,111596,0.901247
14,775320,465000,97,56,134025,111596,0.941091
14.1,814120,435000,100,57,135473,111596,0.915652
14.2,782200,465000,101,55,135473,110109,0.939246
14.3,793640,450000,100,54,136921,110109,0.929064
14.4,824880,435000,98,53,136921,110109,0.912605
14.5,855760,390000,94,57,138369,110109,0.87736
14.6,787840,465000,96,57,133968,111557,0.937732
14.7,792080,450000,99,57,137757,111557,0.929498
14.8,780960,465000,97,57,139205,113005,0.939579
14.9,830360,420000,94,56,139205,111680,0.902763
15,786960,465000,98,52,140653,111680,0.937969
15.1,845360,405000,95,56,140653,111680,0.889652
15.2,796680,450000,95,58,142101,111680,0.928221
15.3,792600,450000,99,56,132856,111680,0.929353
15.4,802320,450000,100,55,141574,113128,0.926656
15.5,830520,420000,95,60,143022,113128,0.902717
15.6,760840,480000,97,55,132096,111920,0.951271
15.7,792600,450000,100,55,132096,111920,0.929353
15.8,855400,405000,98,58,132696,111920,0.886763
15.9,762600,480000,102,55,141983,113368,0.950821
16,830520,420000,100,57,133968,113368,0.902717
16.1,781840,465000,98,56,133968,113368,0.939343
16.2,801960,450000,99,54,142875,113766,0.926756
16.3,809520,435000,101,54,133968,113766,0.916958
16.4,825240,420000,96,58,142301,113766,0.904236
16.5,765960,480000,99,55,133968,112701,0.949961
16.6,802840,450000,99,55,133968,112701,0.926512
16.7,819760,420000,99,57,141717,112701,0.905819
16.8,820280,435000,96,57,133208,112701,0.913906
16.9,802480,450000,99,56,142562,114149,0.926612
17,800160,435000,98,58,142562,113167,0.919623
17.1,786080,465000,103,56,133968,113167,0.938205
17.2,805800,450000,101,57,133968,113167,0.925692
17.3,798240,450000,100,55,133968,112121,0.927788
17.4,803880,435000,102,56,133792,112121,0.918563
17.5,836680,420000,95,56,133544,112121,0.90095
17.6,794920,450000,101,55,133544,111063,0.928709
17.7,790280,450000,100,56,141936,111063,0.929997
17.8,814120,435000,99,56,133208,111063,0.915652
17.9,819760,435000,99,54,141035,111063,0.914053
18,819240,435000,98,53,133208,109977,0.9142
18.1,803880,435000,102,54,141498,109977,0.918563
18.2,825920,420000,100,55,141498,111425,0.90404
18.3,798760,450000,101,55,132096,111425,0.927644
18.4,782880,465000,105,53,131496,111425,0.939064
18.5,831560,420000,101,54,142041,112873,0.902418
18.6,825400,420000,100,57,132184,112873,0.90419
18.7,788520,465000,103,54,132096,112873,0.93755
18.8,824880,420000,102,58,133968,114321,0.90434
18.9,803520,450000,104,58,132856,114321,0.926324
19,767880,480000,105,56,133968,113419,0.949469
19.1,821840,420000,103,56,133880,113419,0.905218
19.2,794160,450000,101,56,133968,112455,0.92892
19.3,798760,450000,100,56,133880,112455,0.927644
19.4,824880,420000,102,57,133208,112455,0.90434
19.5,841800,420000,95,59,133208,111232,0.899486
19.6,772120,465000,101,55,132096,111232,0.941948
19.7,803000,450000,100,55,130896,111232,0.926468
19.8,805280,435000,97,53,132872,109846,0.918165
19.9,833200,420000,100,53,132872,109846,0.901947
