Time,Flow1_Dctcp_Bps,Flow2_Dctcp_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow1_Cwnd,Flow2_Cwnd,JainsFairnessIndex
9.3,820800,420000,102,43,141341,90584,0.905518
9.4,905480,345000,102,47,141341,92032,0.832713
9.5,818120,435000,103,40,142789,92032,0.914518
9.6,916240,330000,97,47,133968,93480,0.818811
9.7,870360,375000,104,46,133968,93480,0.863396
9.8,832080,420000,104,47,133968,94928,0.902268
9.9,883960,360000,102,47,133968,94928,0.84932
10,849520,405000,98,44,142451,94928,0.888452
10.1,886240,360000,100,49,143899,96376,0.848676
10.2,842320,405000,104,48,133968,96376,0.890531
10.3,838240,405000,101,47,143121,96376,0.891714
10.4,837200,405000,103,47,143121,97824,0.892016
10.5,847960,405000,104,46,133968,97824,0.888901
10.6,895240,360000,101,49,133968,99272,0.846152
10.7,837560,405000,105,50,143835,99272,0.891911
10.8,833640,420000,105,48,145283,99272,0.901821
10.9,847440,390000,101,51,145283,100720,0.879776
11,821320,435000,104,46,146731,100720,0.913612
11.1,880240,360000,99,51,133208,102168,0.850374
11.2,830160,420000,103,51,133208,102168,0.90282
11.3,816720,435000,104,51,147521,102168,0.914914
11.4,842320,405000,104,51,147521,103616,0.890531
11.5,832960,420000,103,51,148969,103616,0.902016
11.6,842480,405000,100,53,133208,105064,0.890485
11.7,821680,420000,104,53,148373,105064,0.905264
11.8,822360,420000,106,51,149821,105064,0.905067
11.9,814800,435000,107,53,133208,106512,0.915459
12,866280,390000,101,55,133208,106512,0.874331
12.1,806480,435000,102,52,149247,106512,0.917823
12.2,826440,420000,106,53,150695,107960,0.903891
12.3,801360,450000,108,54,132096,107960,0.926923
12.4,815680,435000,107,53,132096,107389,0.915209
12.5,834160,405000,104,55,132008,107389,0.892901
12.6,811080,450000,105,50,149542,107389,0.924229
12.7,842840,405000,101,52,131584,105486,0.89038
12.8,822360,420000,105,52,133968,105486,0.905067
12.9,842480,405000,101,53,133880,105486,0.890485
13,784800,465000,103,53,132856,105486,0.938548
13.1,857320,390000,102,51,132168,103285,0.876909
13.2,811960,435000,101,51,133968,103285,0.916265
13.3,837200,405000,101,52,133792,103285,0.892016
13.4,836680,420000,101,52,146190,103285,0.90095
13.5,819920,420000,103,49,132096,102463,0.905772
13.6,826280,420000,104,50,132096,102463,0.903937
13.7,852200,405000,102,49,146116,102463,0.887681
13.8,843200,405000,100,50,146116,102463,0.890276
13.9,836160,405000,100,51,147564,102463,0.892318
14,836680,420000,102,50,147564,103911,0.90095
14.1,841280,405000,101,51,149012,103911,0.890832
14.2,835280,405000,101,53,149012,105359,0.892575
14.3,828360,420000,100,53,150460,105359,0.903338
14.4,809520,435000,103,52,132696,105359,0.916958
14.5,836680,420000,103,53,149325,106807,0.90095
14.6,831560,420000,99,52,150773,106807,0.902418
14.7,804400,435000,104,54,150773,108255,0.918415
14.8,842320,405000,102,55,132696,108255,0.890531
14.9,809520,435000,98,54,132696,108255,0.916958
15,799280,450000,102,54,133208,109703,0.927499
15.1,840920,420000,101,54,133208,109703,0.899737
15.2,821160,420000,99,53,150264,108157,0.905414
15.3,819920,435000,101,54,133208,108157,0.914008
15.4,800160,435000,104,53,149312,108157,0.919623
15.5,826960,420000,104,54,150760,109605,0.903741
15.6,815680,435000,103,54,150760,108203,0.915209
15.7,816200,435000,103,53,130984,108203,0.915062
15.8,810560,435000,93,53,133968,108203,0.916663
15.9,837480,420000,96,52,132256,106859,0.900721
16,810720,435000,104,54,150494,106859,0.916617
16.1,814280,435000,107,51,133208,106859,0.915606
16.2,843880,405000,102,52,149717,106859,0.890079
16.3,822720,420000,107,53,133208,108307,0.904963
16.4,822360,420000,103,53,133208,108307,0.905067
16.5,811600,435000,105,55,133968,107036,0.916367
16.6,811080,450000,108,51,133968,107036,0.924229
16.7,854640,390000,103,54,149463,107036,0.877684
16.8,816720,435000,99,54,133544,105757,0.914914
16.9,804920,435000,100,51,148411,105757,0.918267
17,841280,405000,100,51,131072,105757,0.890832
17.1,824880,420000,94,56,147253,107205,0.90434
17.2,804080,450000,97,54,133968,107205,0.926168
17.3,831440,420000,100,55,133968,108653,0.902452
17.4,822720,420000,99,57,147459,108653,0.904963
17.5,787480,465000,100,52,132184,108653,0.937829
17.6,836160,405000,99,57,146242,108823,0.892318
17.7,799800,450000,99,55,146242,108823,0.927355
17.8,812720,435000,104,53,147690,108823,0.916049
17.9,828360,420000,98,55,133968,108823,0.903338
18,792600,450000,99,54,133968,107671,0.929353
18.1,818880,435000,103,51,148133,107671,0.914302
18.2,843200,405000,96,54,148133,107671,0.890276
18.3,792080,450000,101,52,149581,107671,0.929498
18.4,826440,435000,101,54,149581,109119,0.912164
18.5,819240,420000,100,55,151029,109119,0.905969
18.6,804400,450000,102,53,151029,110567,0.92608
18.7,804400,435000,101,54,152477,110567,0.918415
18.8,823480,435000,99,55,152477,110567,0.913001
18.9,816560,420000,100,58,153925,112015,0.906745
19,813600,435000,99,57,133968,112015,0.915799
19.1,794160,465000,100,57,153139,113463,0.936035
19.2,798760,450000,98,57,133208,113463,0.927644
19.3,803360,435000,103,57,133208,113463,0.918711
19.4,804920,450000,100,56,133968,112557,0.925936
19.5,775680,465000,102,53,133968,112557,0.940994
19.6,852200,405000,98,57,133968,112557,0.887681
19.7,788360,450000,99,58,133368,114005,0.93053
19.8,803880,450000,101,56,133456,113062,0.926224
19.9,810040,435000,101,58,133456,113062,0.916811
