Time,Flow1_Dctcp_Bps,Flow2_Dctcp_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow1_Cwnd,Flow2_Cwnd,JainsFairnessIndex
9.3,805440,435000,104,49,132096,100709,0.918119
9.4,843360,405000,106,51,135015,102157,0.89023
9.5,816720,435000,105,48,136463,102157,0.914914
9.6,879720,360000,102,52,136463,103605,0.850522
9.7,826960,435000,103,50,137911,103605,0.912018
9.8,837200,405000,101,51,137911,103605,0.892016
9.9,821320,420000,104,53,139359,105053,0.905368
10,826960,420000,102,52,139359,105053,0.903741
10.1,820800,435000,103,52,140807,106501,0.913759
10.2,837200,405000,101,53,133968,106501,0.892016
10.3,810040,435000,100,51,140097,106501,0.916811
10.4,837200,420000,104,54,133208,107949,0.900801
10.5,826080,420000,102,54,133208,107949,0.903994
10.6,805280,450000,104,53,140834,107949,0.925836
10.7,826960,420000,104,52,133968,106332,0.903741
10.8,794160,450000,108,50,133968,106332,0.92892
10.9,859760,390000,106,52,132856,106332,0.876205
11,826600,420000,106,52,139307,103672,0.903844
11.1,817080,435000,102,51,133968,103672,0.914812
11.2,832600,405000,106,50,132008,103672,0.893355
11.3,838240,420000,106,48,131920,101070,0.900503
11.4,832240,405000,103,49,138986,101070,0.89346
11.5,849360,405000,105,50,133968,101070,0.888498
11.6,833120,420000,105,49,138041,98487,0.90197
11.7,858200,390000,103,49,133968,98487,0.876655
11.8,838240,405000,105,47,133968,98487,0.891714
11.9,854120,390000,103,51,138385,99935,0.877834
12,847080,405000,104,50,133968,99935,0.889155
12.1,827480,420000,102,48,137367,99935,0.903591
12.2,837040,405000,102,51,132096,101383,0.892063
12.3,859760,390000,103,51,136327,101383,0.876205
12.4,821320,420000,100,52,137775,102831,0.905368
12.5,824520,435000,103,53,137775,102831,0.912707
12.6,828360,420000,101,49,133208,102831,0.903338
12.7,841800,405000,103,51,138296,104279,0.890681
12.8,859240,390000,99,54,138296,104279,0.876355
12.9,800320,450000,103,52,139744,104279,0.927211
13,815680,420000,107,53,133968,105727,0.907
13.1,827480,420000,104,54,133968,105727,0.903591
13.2,820800,435000,103,54,138935,107175,0.913759
13.3,843880,405000,102,55,133968,107175,0.890079
13.4,805440,435000,103,51,139581,107175,0.918119
13.5,837200,420000,104,53,133208,105366,0.900801
13.6,811600,435000,104,54,133208,105366,0.916367
13.7,830680,420000,106,52,132856,106814,0.902671
13.8,818640,420000,107,53,137945,106814,0.906143
13.9,838760,420000,104,52,133544,105143,0.900354
14,822360,420000,106,54,133456,105143,0.905067
14.1,843000,405000,105,54,133544,105143,0.890334
14.2,817600,435000,104,53,133280,103559,0.914665
14.3,800320,435000,105,50,132856,103559,0.919578
14.4,854120,405000,102,49,131568,103559,0.88713
14.5,815680,420000,108,50,132856,101930,0.907
14.6,854640,405000,105,51,132080,101930,0.886981
14.7,821320,420000,106,48,135917,101930,0.905368
14.8,838240,405000,105,50,133120,103378,0.891714
14.9,886400,375000,100,51,133096,103378,0.858835
15,805960,435000,103,53,133096,104826,0.917971
15.1,826960,420000,103,53,131708,104826,0.903741
15.2,814800,435000,102,52,131708,104826,0.915459
15.3,826440,420000,90,53,130333,106274,0.903891
15.4,824760,420000,77,52,130333,106274,0.904375
15.5,825000,420000,74,53,130333,104721,0.904306
15.6,810000,450000,93,49,131781,104721,0.924528
15.7,833280,405000,102,52,133229,104721,0.893157
15.8,832440,420000,101,53,133229,106169,0.902165
15.9,831560,420000,99,53,134677,106169,0.902418
16,804400,435000,101,53,134677,107617,0.918415
16.1,831560,420000,103,53,132096,107617,0.902418
16.2,809520,435000,101,52,132184,107617,0.916958
16.3,831560,420000,102,55,132184,109065,0.902418
16.4,799280,450000,101,53,133959,109065,0.927499
16.5,820280,435000,100,51,133959,107795,0.913906
16.6,825920,420000,103,53,132995,107795,0.90404
16.7,810040,435000,103,54,134443,107795,0.916811
16.8,825400,420000,104,55,133208,109243,0.90419
16.9,810560,435000,102,53,132557,108081,0.916663
17,820800,435000,100,52,132557,108081,0.913759
17.1,830160,420000,102,54,132557,108081,0.90282
17.2,821680,420000,100,52,131657,106957,0.905264
17.3,809520,435000,101,53,131657,106957,0.916958
17.4,831560,420000,102,53,133105,106957,0.902418
17.5,820800,420000,100,54,132268,106957,0.905518
17.6,820800,435000,102,54,132268,108405,0.913759
17.7,831040,420000,103,54,133716,108405,0.902567
17.8,810040,435000,103,55,133716,109853,0.916811
17.9,821320,420000,103,55,135164,108872,0.905368
18,815680,435000,102,55,133968,108872,0.915209
18.1,798400,450000,103,54,133880,108872,0.927744
18.2,811440,435000,105,53,132696,107915,0.916413
18.3,842320,405000,100,52,131672,107915,0.890531
18.4,836680,420000,104,56,132096,107915,0.90095
18.5,778800,465000,103,52,131496,107915,0.940158
18.6,831560,420000,102,53,132096,107040,0.902418
18.7,831200,420000,100,53,132096,107040,0.902521
18.8,815520,420000,101,51,131997,107040,0.907046
18.9,837200,420000,103,55,131997,107572,0.900801
19,826440,420000,96,54,131997,107572,0.903891
19.1,780440,465000,105,51,132420,107572,0.939718
19.2,833480,420000,101,52,132420,106586,0.901867
19.3,809000,435000,102,49,132420,106586,0.917106
19.4,840920,405000,100,51,131483,106586,0.890936
19.5,848320,405000,97,54,131483,106586,0.888798
19.6,792600,450000,102,53,132931,108034,0.929353
19.7,814640,435000,102,51,132931,107001,0.915504
19.8,831040,420000,99,51,133208,107001,0.902567
19.9,825400,420000,99,53,133208,107001,0.90419
