Time,Flow1_Dctcp_Bps,Flow2_Dctcp_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow1_Cwnd,Flow2_Cwnd,JainsFairnessIndex
9.3,865920,390000,100,48,154543,94898,0.874434
9.4,852560,390000,104,44,155991,89716,0.878287
9.5,854640,390000,104,42,155991,89716,0.877684
9.6,913040,345000,98,42,157439,91164,0.830649
9.7,868960,375000,102,45,157439,91164,0.863798
9.8,876160,375000,104,47,158887,92612,0.861738
9.9,853600,390000,102,43,158887,89291,0.877985
10,863840,375000,102,42,160335,89291,0.865273
10.1,908960,345000,100,45,160335,89291,0.831761
10.2,847440,405000,104,44,161783,89291,0.889051
10.3,886400,360000,103,45,163231,90739,0.848631
10.4,892040,360000,100,43,163231,90739,0.847047
10.5,868960,375000,102,42,164679,90739,0.863798
10.6,886400,360000,103,47,132696,92187,0.848631
10.7,847960,405000,102,44,132696,92187,0.888901
10.8,863840,375000,102,46,164179,93635,0.865273
10.9,891160,360000,100,46,165627,93635,0.847293
11,857680,390000,102,46,165627,93635,0.876805
11.1,864360,390000,103,47,167075,95083,0.874882
11.2,849880,390000,102,47,133968,95083,0.879065
11.3,842320,405000,102,47,133968,96531,0.890531
11.4,896640,360000,102,46,166636,94294,0.845762
11.5,837200,405000,102,47,168084,94294,0.892016
11.6,868960,375000,104,48,168084,94294,0.863798
11.7,828000,420000,104,45,169532,94294,0.903441
11.8,879200,375000,101,47,169532,95742,0.860873
11.9,852720,390000,102,47,170980,95742,0.87824
12,849880,405000,103,46,170980,95742,0.888348
12.1,879720,360000,102,51,172428,97190,0.850522
12.2,832080,420000,104,48,172428,97190,0.902268
12.3,853600,390000,100,46,173876,95293,0.877985
12.4,868960,390000,102,46,133968,95293,0.873564
12.5,853760,390000,100,46,133968,95293,0.877939
12.6,874960,375000,102,49,133968,96741,0.86208
12.7,853600,390000,104,49,133968,96741,0.877985
12.8,848480,405000,100,47,174644,95039,0.888752
12.9,847440,390000,101,47,133968,95039,0.879776
13,843360,405000,103,46,133968,95039,0.89023
13.1,894720,360000,99,50,174279,96487,0.846297
13.2,852560,390000,101,50,132696,96487,0.878287
13.3,839640,420000,99,49,132696,97935,0.900103
13.4,846920,390000,100,49,175325,97935,0.879927
13.5,852200,405000,103,47,175325,96474,0.887681
13.6,855000,390000,100,47,176773,96474,0.87758
13.7,857680,390000,104,48,176773,96474,0.876805
13.8,844400,405000,103,48,178221,97922,0.889929
13.9,862440,375000,100,49,178221,97922,0.865677
14,843200,405000,103,48,179669,97922,0.890276
14.1,860280,390000,99,49,179669,99370,0.876055
14.2,836680,420000,101,49,132096,99370,0.90095
14.3,841440,405000,105,48,179295,99370,0.890786
14.4,853600,390000,101,51,180743,100818,0.877985
14.5,826280,420000,105,48,133208,100818,0.903937
14.6,859760,390000,103,51,133208,102266,0.876205
14.7,831560,420000,102,50,180375,102266,0.902418
14.8,810560,435000,106,47,133968,102266,0.916663
14.9,848480,405000,104,49,133968,103714,0.888752
15,831040,405000,106,49,133544,103714,0.893811
15.1,849520,405000,102,53,180968,105162,0.888452
15.2,831040,420000,101,51,180968,105162,0.902567
15.3,815160,435000,104,51,132096,105162,0.915357
15.4,848480,390000,100,54,132096,106610,0.879473
15.5,814640,435000,103,52,181991,105595,0.915504
15.6,822360,420000,102,52,133968,105595,0.905067
15.7,831040,420000,100,51,181593,105595,0.902567
15.8,825920,420000,103,53,133208,105595,0.90404
15.9,848480,405000,102,53,133208,107043,0.888752
16,815680,435000,104,54,182633,106103,0.915209
16.1,822880,420000,102,54,182633,106103,0.904917
16.2,835800,420000,100,53,132696,106103,0.901202
16.3,795040,450000,107,53,132696,106103,0.928676
16.4,832600,420000,102,50,183604,105195,0.902119
16.5,824160,420000,103,52,133968,105195,0.904548
16.6,846160,405000,102,52,133368,105195,0.889421
16.7,803520,435000,106,52,183123,106643,0.918666
16.8,826960,420000,109,53,133544,106643,0.903741
16.9,823760,435000,107,53,182552,108091,0.912922
17,859240,390000,104,55,184000,108091,0.876355
17.1,796240,450000,102,53,133208,107146,0.928343
17.2,826440,420000,102,53,131832,107146,0.903891
17.3,806640,435000,107,52,132856,107146,0.917777
17.4,821680,435000,106,51,132856,106150,0.91351
17.5,827480,420000,107,53,132096,106150,0.903591
17.6,841600,405000,98,51,132096,106150,0.890739
17.7,827160,420000,102,54,133368,107598,0.903683
17.8,804560,435000,101,54,180040,107598,0.91837
17.9,824880,435000,102,52,133968,106514,0.912605
18,805960,435000,105,54,132184,106514,0.917971
18.1,848840,405000,100,53,132184,106514,0.888648
18.2,799280,435000,104,53,178529,107962,0.919874
18.3,826960,435000,101,51,133368,106898,0.912018
18.4,825560,420000,102,52,133368,106898,0.904144
18.5,817080,420000,103,54,133544,106898,0.906594
18.6,804920,450000,108,52,133544,106898,0.925936
18.7,831720,420000,105,52,133208,105887,0.902372
18.8,843200,405000,106,53,132944,105887,0.890276
18.9,811600,435000,102,51,173655,105887,0.916367
19,857480,390000,101,53,133208,106337,0.876862
19.1,774400,465000,104,53,173338,106337,0.941337
19.2,869480,390000,102,53,133968,106337,0.873416
19.3,783920,465000,105,49,171415,105277,0.938785
19.4,825560,420000,102,52,133968,105277,0.904144
19.5,864360,375000,103,53,132856,105277,0.865122
19.6,821320,435000,102,51,133544,105277,0.913612
19.7,828880,420000,104,51,133968,104074,0.903188
19.8,810560,435000,103,49,133368,104074,0.916663
19.9,849000,390000,103,53,133968,104074,0.879321
