Time,Flow1_Dctcp_Bps,Flow2_Dctcp_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow1_Cwnd,Flow2_Cwnd,JainsFairnessIndex
9.3,852560,405000,98,47,133968,95634,0.887578
9.4,867920,375000,98,48,133968,95634,0.864097
9.5,841280,405000,102,47,149243,95634,0.890832
9.6,846040,405000,101,47,149243,97082,0.889455
9.7,885720,360000,98,49,133968,97082,0.848823
9.8,851520,405000,99,48,149843,97082,0.887877
9.9,831040,420000,101,49,133968,98530,0.902567
10,836680,405000,100,48,148992,98530,0.892167
10.1,862440,390000,98,51,148992,99978,0.875433
10.2,853440,390000,98,51,150440,99978,0.878032
10.3,809520,435000,102,48,150440,99978,0.916958
10.4,852560,390000,101,51,133208,102177,0.878287
10.5,825920,435000,103,46,133208,96931,0.912311
10.6,879360,360000,97,51,133968,98379,0.850624
10.7,857680,390000,101,49,133968,98379,0.876805
10.8,821160,435000,102,46,133968,98379,0.913657
10.9,880240,360000,100,51,133968,99827,0.850374
11,788000,465000,105,46,151194,99827,0.937689
11.1,889600,360000,101,50,151194,98692,0.847731
11.2,859080,390000,100,50,133968,98692,0.876401
11.3,825920,420000,101,48,150510,98692,0.90404
11.4,858720,390000,99,50,151958,98692,0.876505
11.5,820280,420000,105,48,133208,98692,0.905668
11.6,847960,405000,103,50,151305,100140,0.888901
11.7,836680,405000,103,49,152753,100140,0.892167
11.8,847960,405000,100,50,133968,100140,0.888901
11.9,859760,390000,99,53,152125,101588,0.876205
12,809000,435000,104,50,152125,101588,0.917106
12.1,837200,420000,102,50,153573,103036,0.900801
12.2,842320,405000,102,51,133968,103036,0.890531
12.3,841440,405000,100,52,133968,103036,0.890786
12.4,827840,420000,102,53,154455,104484,0.903487
12.5,824000,420000,103,51,154455,104484,0.904594
12.6,810040,435000,105,50,133208,104484,0.916811
12.7,858200,390000,102,53,133120,105932,0.876655
12.8,821320,435000,100,52,132096,105932,0.913612
12.9,827840,420000,101,53,132096,107380,0.903487
13,787480,450000,104,53,154781,107380,0.930775
13.1,815680,435000,103,53,133968,107380,0.915209
13.2,852560,390000,100,54,133968,108828,0.878287
13.3,819400,435000,100,54,155676,108828,0.914155
13.4,811440,435000,97,56,155676,110276,0.916413
13.5,814120,435000,99,57,157124,110276,0.915652
13.6,787120,465000,103,54,133968,110276,0.937926
13.7,826280,420000,102,57,156614,111724,0.903937
13.8,803000,450000,101,54,133968,110295,0.926468
13.9,810920,435000,97,55,133968,110295,0.916561
14,808480,435000,101,54,156083,110295,0.917254
14.1,809000,435000,101,56,133968,110295,0.917106
14.2,803360,450000,99,56,156960,111743,0.926368
14.3,798760,450000,98,55,156960,111743,0.927644
14.4,831040,420000,93,57,133968,111743,0.902567
14.5,797200,450000,98,56,133368,113191,0.928076
14.6,814120,435000,97,57,157806,113191,0.915652
14.7,775320,465000,100,57,133968,114639,0.941091
14.8,820640,435000,98,56,133968,114639,0.913804
14.9,760320,480000,101,55,133208,113468,0.951403
15,830520,420000,95,57,133208,113468,0.902717
15.1,808480,435000,95,57,156626,112293,0.917254
15.2,792080,465000,97,56,133968,112293,0.936594
15.3,807960,435000,99,57,133368,112293,0.917402
15.4,791720,465000,100,54,133544,112293,0.93669
15.5,787840,450000,98,55,133544,113741,0.930675
15.6,824880,420000,98,56,156802,113741,0.90434
15.7,801960,450000,97,55,158250,113741,0.926756
15.8,793480,450000,99,56,158250,112616,0.929109
15.9,829480,420000,98,58,159698,112616,0.903016
16,801960,450000,99,58,132096,114064,0.926756
16.1,783240,465000,98,57,159113,112984,0.938967
16.2,797200,450000,99,56,159113,112984,0.928076
16.3,824880,420000,97,58,133968,112984,0.90434
16.4,802840,450000,95,58,133968,112984,0.926512
16.5,796320,450000,98,56,160044,112984,0.928321
16.6,804240,450000,98,57,161492,112001,0.926124
16.7,796840,450000,95,57,161492,112001,0.928176
16.8,803720,435000,95,55,161492,113449,0.918609
16.9,801440,450000,97,55,133968,113449,0.9269
17,823840,435000,95,57,133968,113449,0.912899
17.1,787320,450000,97,58,133968,114897,0.930819
17.2,791560,465000,97,57,133968,114897,0.936733
17.3,803360,435000,97,58,162010,114897,0.918711
17.4,801800,450000,96,60,163458,116345,0.926801
17.5,770560,480000,99,57,163458,116345,0.948781
17.6,802320,450000,97,58,164906,117793,0.926656
17.7,811680,435000,95,60,164906,117793,0.916345
17.8,771960,465000,95,60,166354,117793,0.941991
17.9,807440,450000,95,60,166354,119241,0.925237
18,802840,450000,94,61,166354,119241,0.926512
18.1,754160,480000,95,64,167802,120689,0.952973
18.2,764920,495000,100,58,133968,119906,0.956117
18.3,774800,465000,99,57,133968,119906,0.94123
18.4,823320,435000,94,61,133968,119906,0.913046
18.5,788360,450000,97,59,133968,119906,0.93053
18.6,770560,480000,97,60,168404,119130,0.948781
18.7,787480,465000,98,60,133384,119130,0.937829
18.8,781840,465000,100,60,133544,118279,0.939343
18.9,754320,495000,104,57,132768,118279,0.958695
19,805280,435000,101,58,133368,118279,0.918165
19.1,809000,435000,100,59,133192,118279,0.917106
19.2,813760,435000,98,59,133880,117123,0.915754
19.3,767360,495000,102,58,132328,117123,0.95552
19.4,791720,450000,101,57,132096,117123,0.929597
19.5,803880,450000,103,59,132096,115721,0.926224
19.6,767360,480000,103,56,133544,115721,0.949602
19.7,804920,435000,102,56,162999,117169,0.918267
19.8,813760,435000,102,56,133880,115651,0.915754
19.9,810920,435000,99,59,132184,115651,0.916561
