Time,Flow1_Dctcp_Bps,Flow2_Dctcp_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow1_Cwnd,Flow2_Cwnd,JainsFairnessIndex
9.3,860280,390000,102,47,150123,96412,0.876055
9.4,830000,420000,107,43,150123,90522,0.902866
9.5,880920,375000,106,44,151571,90522,0.860385
9.6,882160,360000,103,44,151571,87146,0.84983
9.7,895600,360000,99,42,133968,87146,0.846052
9.8,886920,360000,103,43,132856,88594,0.848485
9.9,853600,390000,103,43,152289,88594,0.877985
10,885880,360000,106,45,153737,88594,0.848778
10.1,877200,375000,104,43,133968,90042,0.861442
10.2,879200,360000,104,43,153043,90042,0.85067
10.3,876160,375000,105,47,153043,91490,0.861738
10.4,882320,360000,102,47,154491,91490,0.849784
10.5,846040,405000,106,44,155939,91490,0.889455
10.6,893600,360000,104,45,133968,92938,0.84661
10.7,854120,390000,103,47,133968,92938,0.877834
10.8,876520,375000,105,49,155302,94386,0.861636
10.9,850040,390000,106,47,156750,94386,0.879019
11,852200,405000,102,44,156750,94386,0.887681
11.1,888320,360000,102,49,133968,95834,0.848091
11.2,854280,390000,103,49,133968,95834,0.877788
11.3,842680,405000,106,50,157618,97282,0.890427
11.4,829040,420000,107,46,132096,97282,0.903142
11.5,864360,390000,101,46,132096,97282,0.874882
11.6,879880,360000,102,51,158507,98730,0.850477
11.7,823760,420000,106,47,158507,96500,0.904663
11.8,868960,390000,102,51,159955,96500,0.873564
11.9,839280,405000,106,46,133968,96500,0.891412
12,838240,405000,102,43,159488,96500,0.891714
12.1,890480,360000,106,46,160936,94496,0.847484
12.2,839280,405000,107,47,160936,94496,0.891412
12.3,841800,405000,106,46,132696,94496,0.890681
12.4,865920,390000,106,45,160470,95944,0.874434
12.5,876160,375000,103,46,161918,95944,0.861738
12.6,857680,390000,107,47,161918,97392,0.876805
12.7,850040,390000,109,49,132096,97392,0.879019
12.8,843880,405000,102,47,161431,97392,0.890079
12.9,853600,390000,106,46,162879,98840,0.877985
13,839280,420000,107,47,162879,98840,0.900206
13.1,869480,375000,106,52,164327,100288,0.863649
13.2,860800,390000,104,49,164327,98706,0.875905
13.3,794840,450000,103,47,165775,98706,0.928731
13.4,868960,375000,106,48,165775,98706,0.863798
13.5,835560,420000,105,47,167223,97156,0.90127
13.6,864360,375000,100,50,167223,97156,0.865122
13.7,848480,405000,104,49,168671,97156,0.888752
13.8,844400,405000,101,48,168671,97156,0.889929
13.9,857160,390000,103,49,170119,98604,0.876955
14,860280,390000,102,49,170119,98604,0.876055
14.1,832080,405000,102,50,171567,100052,0.893507
14.2,853600,405000,104,50,132696,100052,0.887279
14.3,801360,435000,105,47,132696,100052,0.919281
14.4,846400,405000,107,49,133968,101500,0.889351
14.5,865920,390000,103,49,133968,101500,0.874434
14.6,842480,405000,99,51,132696,100150,0.890485
14.7,841800,405000,104,52,132096,100150,0.890681
14.8,818640,420000,107,48,172070,100150,0.906143
14.9,852040,405000,103,50,172070,101598,0.887727
15,838760,405000,105,49,173518,101598,0.891563
15.1,843880,405000,100,49,173518,100367,0.890079
15.2,829640,420000,107,48,174966,100367,0.90297
15.3,824280,420000,106,47,174966,100367,0.904513
15.4,862800,390000,100,50,176414,101815,0.87533
15.5,864880,375000,102,50,176414,100688,0.864972
15.6,838240,420000,98,50,176414,100688,0.900503
15.7,830000,420000,104,50,177862,100688,0.902866
15.8,822880,420000,104,49,177862,100688,0.904917
15.9,857320,390000,100,52,179310,102136,0.876909
16,838080,405000,102,49,132096,102136,0.89176
16.1,843360,405000,100,50,132096,102136,0.89023
16.2,835120,420000,104,52,133968,103584,0.901396
16.3,817240,420000,104,52,133880,103584,0.906548
16.4,834760,420000,102,51,133208,105032,0.9015
16.5,822200,420000,104,49,133208,105032,0.905114
16.6,843360,405000,102,52,133968,105032,0.89023
16.7,824880,420000,102,54,133880,106480,0.90434
16.8,831720,420000,105,54,179702,106480,0.902372
16.9,794520,450000,104,51,133208,105474,0.92882
17,858720,390000,103,53,133208,105474,0.876505
17.1,816200,435000,101,50,180812,105474,0.915062
17.2,840400,405000,103,54,180812,106922,0.891087
17.3,821840,435000,105,53,133208,106922,0.913464
17.4,816560,435000,106,52,180454,106922,0.91496
17.5,821840,420000,105,53,133208,108370,0.905218
17.6,833120,420000,101,53,180057,108370,0.90197
17.7,815160,420000,104,56,133968,109818,0.907151
17.8,816360,435000,103,54,179533,108978,0.915016
17.9,805800,450000,104,54,132096,108978,0.925692
18,827480,420000,105,55,180431,108978,0.903591
18.1,822360,420000,99,54,133968,108151,0.905067
18.2,788520,465000,101,51,133544,108151,0.93755
18.3,842840,405000,102,51,131320,108151,0.89038
18.4,825400,420000,102,55,133544,107140,0.90419
18.5,798920,450000,110,52,132944,107140,0.927599
18.6,807880,435000,109,50,132184,107140,0.917425
18.7,880760,375000,99,56,131496,105986,0.86043
18.8,798920,450000,101,52,133968,105986,0.927599
18.9,823240,420000,97,53,130120,105986,0.904813
19,810560,435000,98,52,132184,106137,0.916663
19.1,807960,435000,108,52,173787,106137,0.917402
19.2,836840,420000,104,52,133120,106137,0.900904
19.3,827840,420000,103,50,133968,104891,0.903487
19.4,828000,420000,101,51,133968,104891,0.903441
19.5,848480,405000,103,54,132184,104891,0.888752
19.6,789560,450000,104,51,131584,103606,0.930197
19.7,836160,420000,104,49,168954,103606,0.901098
19.8,832600,405000,103,50,133208,103606,0.893355
19.9,859760,390000,102,52,168825,103606,0.876205
